Event_id,Timestamp,Db_instance,Db_user,Query_type,Table_name,Rows_returned,Rows_modified,Execution_time_ms,Cpu_db_usage_percent,Memory_db_usage_percent,Lock_wait_time_ms,Deadlock_flag,Full_table_scan_flag,Index_usage_flag,Active_sessions,Connection_pool_usage_percent,Transaction_log_growth_mb,Backup_running_flag
DB11866,2/28/2025 11:50,DB02,admin,SELECT,cards,41,0,101.62,43.8,48.03,222,0,0,1,23,46.35,0,0
DB11867,7/3/2025 5:43,DB02,admin,INSERT,fraud_alerts,2,0,82.72,39.8,50.07,120,0,0,1,19,42.88,0,0
DB11868,2/2/2025 1:20,DB-PAY,admin,INSERT,loans,113,35,280.91,59.59,51.74,123,0,1,0,23,56.38,27,1
DB11869,3/5/2025 8:25,DB-CORE,report_user,SELECT,fraud_alerts,39,19,115.59,34.56,52.66,133,0,0,1,25,62.42,27,0
DB11870,5/20/2025 13:10,DB02,app_user,DELETE,customers,143,50,138.49,43.44,47.83,129,0,0,1,24,68.12,53,1
DB11871,3/25/2025 9:10,DB-PAY,etl_user,UPDATE,customers,103,15,107.49,37.15,50.91,171,0,0,1,25,59.99,16,0
DB11872,6/26/2025 17:16,DB01,report_user,UPDATE,transactions,76,5,131.91,32.08,43.53,177,0,0,1,20,44.63,3,0
DB11873,3/4/2025 14:33,DB02,report_user,SELECT,loans,148,35,107.52,47.47,40.45,86,0,0,1,17,38.27,52,0
DB11874,3/2/2025 10:13,DB01,admin,DELETE,cards,1,0,56.97,38.02,45.87,168,0,0,1,21,44.23,0,0
DB11875,6/6/2025 17:12,DB01,report_user,SELECT,payment_history,4,0,226.91,30.12,52.65,595,1,0,1,24,64.8,0,0
DB11876,5/21/2025 19:59,DB-PAY,report_user,INSERT,audit_logs,57,20,584.47,54.2,56.45,135,0,1,0,23,47.89,37,0
DB11877,4/20/2025 4:23,DB01,report_user,UPDATE,transactions,125,37,812.28,67,76.5,257,0,1,0,33,85.09,45,0
DB11878,5/17/2025 1:45,DB-PAY,app_user,SELECT,payment_history,205,35,71.17,48.89,48.07,624,0,0,1,38,96.55,28,0
DB11879,4/28/2025 14:52,DB01,app_user,SELECT,customers,95,28,83.58,39.48,49.73,269,0,0,1,25,72.77,33,0
DB11880,6/21/2025 19:27,DB01,app_user,DELETE,audit_logs,41,14,103.68,46.62,45.04,178,0,0,1,20,49.16,19,1
DB11881,7/6/2025 19:43,DB-PAY,admin,UPDATE,audit_logs,136,3,99.33,34.47,41.01,68,0,0,1,12,34.66,4,1
DB11882,2/14/2025 2:23,DB02,etl_user,DELETE,fraud_alerts,114,49,94.7,45.83,45.7,347,0,0,1,28,77.63,57,0
DB11883,2/11/2025 10:42,DB01,app_user,DELETE,payment_history,170,18,95.66,35.77,55.55,136,0,0,1,21,60.91,12,0
DB11884,4/2/2025 1:25,DB-PAY,app_user,INSERT,loans,129,20,132.05,59.42,57.01,532,0,0,1,37,72.39,36,1
DB11885,6/26/2025 8:22,DB02,admin,DELETE,payment_history,51,1,117.91,37.72,45.28,150,0,0,1,29,76.17,1,0
DB11886,2/16/2025 20:56,DB01,app_user,INSERT,fraud_alerts,6,2,73.71,48.84,40.79,190,0,0,1,23,54.51,3,1
DB11887,3/20/2025 16:01,DB02,report_user,UPDATE,fraud_alerts,187,47,128.34,49.74,52.95,173,0,0,1,26,67.78,53,0
DB11888,6/26/2025 10:46,DB-CORE,admin,UPDATE,audit_logs,111,18,92,42.56,45.07,116,0,0,1,20,47.93,28,0
DB11889,6/2/2025 5:12,DB02,admin,UPDATE,loans,24,10,135.12,43.59,47.88,174,0,0,1,23,55.29,5,0
DB11890,5/21/2025 6:45,DB-PAY,app_user,INSERT,accounts,141,66,111.99,40.62,54.63,158,0,0,1,27,69.6,55,1
DB11891,6/13/2025 19:29,DB01,admin,DELETE,audit_logs,720,6,283.23,77.85,72.08,157,0,0,1,26,76.41,10,0
DB11892,4/29/2025 20:23,DB02,report_user,INSERT,payment_history,92,27,133.99,46,46.76,156,0,0,1,24,59.14,50,0
DB11893,2/8/2025 18:10,DB01,etl_user,INSERT,accounts,1720,38,300.04,80,81.19,195,0,0,1,19,56.95,46,1
DB11894,7/2/2025 21:56,DB-PAY,app_user,UPDATE,loans,228,42,131.38,47.94,43.03,324,0,0,1,31,78.36,45,0
DB11895,6/3/2025 8:16,DB01,admin,SELECT,payment_history,36,5,95.42,49.51,42.57,234,0,0,1,20,57.68,3,1
DB11896,6/22/2025 8:46,DB02,app_user,SELECT,accounts,218,91,91.01,48.97,40.59,345,0,0,1,31,81.82,152,0
DB11897,3/17/2025 16:44,DB-PAY,etl_user,INSERT,payment_history,127,33,214.4,42.96,51.12,891,1,0,1,26,58.52,59,1
DB11898,4/24/2025 7:13,DB02,report_user,INSERT,fraud_alerts,70,5,102.3,51.79,56.77,141,0,0,1,26,70.91,4,1
DB11899,6/19/2025 12:08,DB-CORE,admin,UPDATE,cards,40,10,107.41,40.01,40.98,141,0,0,1,24,54.5,11,1
DB11900,2/23/2025 22:27,DB-PAY,app_user,INSERT,loans,1220,8,614.32,68.78,80.81,176,0,0,1,32,92.96,6,1
DB11901,3/29/2025 22:46,DB-PAY,etl_user,SELECT,customers,120,45,88.29,40.64,48.09,100,0,0,1,19,47.92,87,0
DB11902,5/9/2025 14:44,DB-PAY,report_user,INSERT,loans,167,21,136.42,36.89,42.76,152,0,0,1,24,56.97,24,0
DB11903,5/13/2025 14:39,DB01,report_user,DELETE,loans,157,10,91.75,39.84,49.07,157,0,0,1,20,55.28,18,0
DB11904,2/28/2025 19:58,DB01,etl_user,UPDATE,transactions,2390,53,470.95,73.5,75.11,142,0,0,1,27,61.19,51,0
DB11905,4/4/2025 20:42,DB-PAY,admin,DELETE,audit_logs,4,1,107.75,40.59,54.84,207,0,0,1,27,74.32,1,0
DB11906,6/17/2025 1:36,DB01,admin,DELETE,payment_history,71,16,89.07,52.01,48.89,210,0,0,1,33,71.34,15,0
DB11907,3/30/2025 13:16,DB-CORE,etl_user,DELETE,cards,56,25,118.35,50.02,43.74,228,0,0,1,21,47.75,29,0
DB11908,4/18/2025 12:06,DB-CORE,report_user,DELETE,audit_logs,158,67,97.79,44.71,39.96,158,0,0,1,26,67.04,110,0
DB11909,7/2/2025 2:12,DB01,etl_user,DELETE,customers,120,0,98.46,42.16,49.03,205,0,0,1,29,76.59,0,0
DB11910,5/2/2025 12:31,DB-CORE,etl_user,UPDATE,cards,138,22,97.91,43.5,51.3,131,0,0,1,22,56.06,19,0
DB11911,5/1/2025 6:31,DB-CORE,admin,SELECT,transactions,63,15,115.39,39.1,45.27,327,0,0,1,24,57.61,17,0
DB11912,2/1/2025 22:11,DB-CORE,etl_user,INSERT,accounts,81,9,105.15,42.85,45.12,157,0,0,1,19,38.74,7,0
DB11913,5/29/2025 5:10,DB01,app_user,UPDATE,transactions,127,28,129.14,38.03,50.64,179,0,0,1,29,76.81,15,0
DB11914,4/19/2025 1:10,DB01,report_user,SELECT,loans,33,15,129.24,53.87,45.52,163,0,0,1,30,69.27,8,0
DB11915,3/5/2025 13:07,DB01,admin,UPDATE,cards,186,31,105.24,43.99,49.43,111,0,0,1,15,43.51,46,0
DB11916,3/27/2025 2:25,DB-PAY,report_user,DELETE,cards,42,15,118.64,52.16,48.81,229,0,0,1,29,65.19,15,0
DB11917,7/9/2025 3:17,DB-PAY,etl_user,UPDATE,customers,18,2,81.84,46.17,44.61,184,0,0,1,28,56.42,1,0
DB11918,7/4/2025 17:00,DB-PAY,app_user,DELETE,cards,113,17,121.26,42.56,53.27,175,0,0,1,29,84.63,27,0
DB11919,2/12/2025 1:03,DB01,admin,INSERT,transactions,92,31,118.05,48.16,43.52,159,0,0,1,29,72.84,61,0
DB11920,6/26/2025 0:14,DB01,etl_user,INSERT,audit_logs,66,7,131.54,44.17,43.05,174,0,0,1,29,58.98,8,0
DB11921,6/7/2025 6:38,DB01,app_user,UPDATE,cards,104,11,100.67,41.34,37.88,120,0,0,1,20,53.8,7,0
DB11922,5/31/2025 8:36,DB-PAY,app_user,INSERT,fraud_alerts,112,42,129.94,41.18,37.48,619,0,0,1,35,79.38,29,1
DB11923,5/3/2025 2:31,DB-PAY,report_user,DELETE,accounts,16,4,113.1,34.92,42.53,180,0,0,1,23,52.51,2,0
DB11924,6/30/2025 13:51,DB01,report_user,DELETE,transactions,198,60,127.33,46.14,49.11,173,0,0,1,23,50.69,114,1
DB11925,4/21/2025 10:52,DB-CORE,admin,DELETE,cards,53,17,87.28,43.4,50.75,131,0,0,1,26,52.7,30,0
DB11926,2/18/2025 17:55,DB-PAY,app_user,SELECT,audit_logs,119,40,72.15,33.16,45.39,136,0,0,1,16,45.27,65,1
DB11927,4/22/2025 8:06,DB02,etl_user,DELETE,payment_history,86,42,226.75,42.03,40.49,838,1,0,1,24,69.75,58,1
DB11928,6/19/2025 5:49,DB02,admin,UPDATE,audit_logs,91,16,120.96,38.88,54.36,275,0,0,1,25,74.37,14,0
DB11929,6/28/2025 2:44,DB-PAY,admin,DELETE,transactions,68,7,118.27,47.65,51.6,158,0,0,1,27,77.25,4,0
DB11930,3/6/2025 20:39,DB-PAY,report_user,DELETE,cards,101,35,116.75,43.04,45.05,181,0,0,1,24,48.71,21,0
DB11931,6/7/2025 7:19,DB-CORE,report_user,DELETE,fraud_alerts,30,14,121.83,41.49,52.65,174,0,0,1,25,70.08,10,0
DB11932,3/2/2025 0:32,DB02,admin,DELETE,transactions,203,28,124.67,34.25,43.48,174,0,0,1,25,60.84,25,1
DB11933,3/24/2025 18:21,DB-CORE,admin,UPDATE,payment_history,72,9,103.69,41.28,50.65,143,0,0,1,27,72.55,16,0
DB11934,2/5/2025 16:55,DB02,admin,INSERT,accounts,115,44,143.55,48.34,55.78,207,0,0,1,34,80.3,73,0
DB11935,3/19/2025 20:30,DB-PAY,etl_user,SELECT,cards,175,9,313.66,41.96,49.34,193,0,1,0,28,62.68,16,1
DB11936,6/13/2025 1:30,DB02,app_user,SELECT,fraud_alerts,50,11,241.32,52.76,51.76,1192,1,0,1,27,61.02,7,0
DB11937,6/1/2025 15:34,DB02,etl_user,UPDATE,accounts,85,28,117.43,49.52,54.92,184,0,0,1,22,45.28,33,0
DB11938,2/2/2025 7:40,DB02,admin,SELECT,audit_logs,74,23,430.99,65.98,51.63,167,0,1,0,31,64.43,23,0
DB11939,7/4/2025 23:57,DB-PAY,etl_user,UPDATE,accounts,82,28,117.4,49.81,46.9,154,0,0,1,27,63.83,29,1
DB11940,3/8/2025 11:22,DB-CORE,admin,UPDATE,customers,94,28,70.19,38.27,43.96,120,0,0,1,23,66.46,45,1
DB11941,5/25/2025 8:52,DB01,etl_user,SELECT,fraud_alerts,157,18,87.26,35.64,50.81,96,0,0,1,14,37.42,32,1
DB11942,6/14/2025 23:06,DB-CORE,etl_user,DELETE,payment_history,52,23,118.69,41.74,49.75,157,0,0,1,19,43.97,32,1
DB11943,5/9/2025 23:53,DB01,app_user,UPDATE,fraud_alerts,147,3,118.34,49.8,44.89,154,0,0,1,26,62.96,2,0
DB11944,5/16/2025 6:13,DB02,report_user,SELECT,cards,52,22,113.92,38.4,45.96,123,0,0,1,24,65.06,37,0
DB11945,3/2/2025 4:12,DB-CORE,admin,UPDATE,fraud_alerts,146,12,123.34,47.83,44.1,227,0,0,1,29,82.18,22,0
DB11946,2/19/2025 13:14,DB-CORE,app_user,DELETE,accounts,123,57,116.45,36.83,50.51,200,0,0,1,16,33.93,90,0
DB11947,5/17/2025 12:52,DB-PAY,app_user,DELETE,payment_history,42,9,81.26,52.11,41.68,114,0,0,1,21,53.06,17,0
DB11948,4/21/2025 2:07,DB02,app_user,SELECT,customers,105,9,581.32,61.2,56.03,125,0,1,0,25,55.41,11,0
DB11949,5/11/2025 14:20,DB-PAY,app_user,SELECT,audit_logs,93,36,125.53,52.8,54.49,167,0,0,1,28,73.65,32,0
DB11950,3/8/2025 16:24,DB02,report_user,DELETE,cards,55,10,562.01,55.82,55.53,191,0,1,0,20,44.61,12,0
DB11951,3/18/2025 8:46,DB02,etl_user,DELETE,customers,108,15,132.86,45.53,49.02,116,0,0,1,22,44.25,15,0
DB11952,6/2/2025 7:25,DB-PAY,report_user,UPDATE,loans,121,53,139.56,44.92,47.52,167,0,0,1,21,45.7,95,0
DB11953,4/19/2025 6:09,DB02,etl_user,INSERT,audit_logs,153,2,106.18,45.75,53.48,274,0,0,1,23,54.66,3,0
DB11954,6/16/2025 14:54,DB02,etl_user,INSERT,cards,106,47,87.39,31.53,44.33,225,0,0,1,25,68.94,40,0
DB11955,4/28/2025 8:42,DB-PAY,report_user,SELECT,customers,73,30,88.25,44.69,37.04,141,0,0,1,22,52.51,28,0
DB11956,2/4/2025 10:43,DB-PAY,report_user,SELECT,transactions,85,20,554.77,55.28,60.26,165,0,1,0,24,64.31,38,0
DB11957,6/18/2025 15:59,DB02,etl_user,INSERT,audit_logs,98,15,97.82,49.11,53.61,170,0,0,1,30,62.28,10,1
DB11958,2/5/2025 2:15,DB01,etl_user,UPDATE,loans,62,14,203.82,46.95,47.4,549,1,0,1,27,64.56,9,0
DB11959,7/10/2025 6:57,DB-PAY,report_user,SELECT,cards,128,34,111.57,52.46,50.72,666,0,0,1,34,65.3,26,0
DB11960,2/7/2025 16:21,DB-PAY,admin,UPDATE,payment_history,138,54,76.2,39.57,51.62,135,0,0,1,21,48.47,98,0
DB11961,4/9/2025 1:31,DB01,report_user,UPDATE,customers,126,11,81.71,42.25,59.86,200,0,0,1,31,72.49,9,0
DB11962,3/24/2025 7:29,DB-CORE,app_user,SELECT,customers,110,40,334.85,72.64,52.92,127,0,1,0,23,65.28,59,0
DB11963,3/19/2025 14:18,DB-PAY,admin,UPDATE,audit_logs,112,35,241.3,47.98,50.73,364,1,0,1,30,84.45,22,0
DB11964,2/15/2025 17:18,DB01,admin,DELETE,accounts,1,0,93.51,52.99,58.83,204,0,0,1,29,68.64,0,1
DB11965,4/8/2025 19:17,DB-PAY,admin,INSERT,loans,170,61,201.79,41.34,55.01,185,0,0,1,31,77.25,94,1
DB11966,2/26/2025 0:25,DB-CORE,etl_user,UPDATE,audit_logs,715,31,316.97,36.58,48.39,124,0,1,0,21,53.72,21,1
DB11967,5/30/2025 17:51,DB-CORE,report_user,INSERT,loans,40,8,290.14,65.51,62.2,172,0,1,0,23,65.31,14,0
DB11968,7/5/2025 19:45,DB-CORE,report_user,DELETE,cards,17,3,103.37,45.97,52.69,155,0,0,1,27,62.36,1,0
DB11969,6/12/2025 1:54,DB-CORE,report_user,INSERT,payment_history,80,12,168.82,49.09,49.13,140,0,0,1,26,73.21,11,0
DB11970,7/3/2025 9:31,DB-CORE,etl_user,INSERT,fraud_alerts,124,31,92.58,42.12,46.91,122,0,0,1,17,39.95,41,0
DB11971,4/30/2025 4:44,DB-PAY,report_user,DELETE,fraud_alerts,11,1,125.26,48.14,44.79,158,0,0,1,27,71.03,0,0
DB11972,6/15/2025 17:17,DB02,etl_user,SELECT,transactions,155,61,107.58,52.85,48.26,141,0,0,1,23,66.86,58,1
DB11973,6/30/2025 23:15,DB-CORE,admin,UPDATE,transactions,168,47,94.79,45.86,43.94,132,0,0,1,26,59.76,38,0
DB11974,4/6/2025 13:40,DB01,admin,UPDATE,accounts,1110,54,445.69,44.93,56.06,220,0,1,0,27,80.25,75,0
DB11975,2/5/2025 17:39,DB-PAY,etl_user,UPDATE,payment_history,125,19,106.79,51.49,45.35,199,0,0,1,26,55.34,34,0
DB11976,4/25/2025 1:26,DB-CORE,app_user,UPDATE,loans,136,19,107.36,58.02,54.58,153,0,0,1,29,86.56,19,0
DB11977,7/14/2025 13:54,DB-CORE,report_user,UPDATE,accounts,83,37,81.07,46.16,54.58,162,0,0,1,24,54.25,51,0
DB11978,5/3/2025 12:18,DB02,app_user,DELETE,loans,138,36,240.31,36.58,43.75,886,1,0,1,24,49.75,63,0
DB11979,6/29/2025 2:10,DB-CORE,admin,UPDATE,accounts,89,14,103.27,38.11,41.19,239,0,0,1,22,49.75,7,0
DB11980,3/27/2025 21:57,DB-PAY,report_user,INSERT,loans,39,17,324.65,59.19,48.06,186,0,1,0,25,56.15,10,1
DB11981,7/3/2025 9:02,DB02,etl_user,SELECT,accounts,1,0,109.82,40.12,39.91,121,0,0,1,21,42.88,0,0
DB11982,5/5/2025 17:04,DB01,report_user,INSERT,accounts,113,40,56.7,49.85,49.97,199,0,0,1,27,62.66,47,0
DB11983,2/28/2025 3:44,DB02,report_user,UPDATE,loans,170,82,134.56,46.95,43.83,174,0,0,1,23,63.18,155,1
DB11984,4/22/2025 7:12,DB-CORE,report_user,INSERT,transactions,89,16,117.9,43.66,53.29,173,0,0,1,19,49.64,16,0
DB11985,2/22/2025 11:34,DB01,report_user,DELETE,payment_history,125,2,111.5,54.91,57.54,172,0,0,1,32,65.88,3,0
DB11986,4/10/2025 1:06,DB02,etl_user,SELECT,payment_history,1,0,84.28,53.67,46.17,127,0,0,1,21,58.86,0,0
DB11987,2/10/2025 0:51,DB-PAY,report_user,UPDATE,transactions,625,22,198.04,42.14,43.92,303,0,1,0,22,58.36,15,0
DB11988,6/18/2025 0:17,DB-CORE,etl_user,SELECT,accounts,575,21,328.18,36.56,52.59,121,0,1,0,24,55.52,16,0
DB11989,2/28/2025 16:57,DB-PAY,admin,DELETE,payment_history,136,9,512.46,57.68,61.75,139,0,1,0,26,62.96,15,1
DB11990,5/30/2025 11:27,DB02,report_user,SELECT,payment_history,57,9,130.13,44.89,48.59,575,0,0,1,35,78,12,0
DB11991,7/5/2025 19:44,DB01,app_user,SELECT,audit_logs,127,36,88.4,45.17,43.6,143,0,0,1,20,57.7,50,0
DB11992,3/29/2025 17:04,DB-CORE,report_user,INSERT,audit_logs,720,30,371.6,47.25,58.09,202,0,1,0,32,83.04,46,0
DB11993,6/4/2025 20:10,DB-CORE,app_user,SELECT,fraud_alerts,202,46,104.41,38.87,45.15,225,0,0,1,21,48.44,74,0
DB11994,3/30/2025 20:15,DB02,admin,SELECT,loans,138,66,74.72,45.93,49.5,117,0,0,1,22,62.73,66,0
DB11995,6/25/2025 10:30,DB01,app_user,UPDATE,customers,39,13,98.21,42.59,41.1,163,0,0,1,24,69.15,7,0
DB11996,3/29/2025 7:43,DB01,admin,INSERT,transactions,41,2,127.96,45.68,50.13,229,0,0,1,25,67.97,2,0
DB11997,5/26/2025 12:19,DB-CORE,admin,INSERT,cards,1,0,89.27,60.09,45.92,119,0,0,1,20,54.84,0,0
DB11998,3/31/2025 21:47,DB02,etl_user,UPDATE,accounts,108,37,92.47,34.19,45.79,154,0,0,1,25,70.33,19,1
DB11999,4/2/2025 3:54,DB02,admin,UPDATE,loans,136,3,64.38,43.82,49.47,158,0,0,1,20,45.98,1,0
DB12000,6/18/2025 3:21,DB01,admin,DELETE,customers,1,0,99.98,52.13,48.88,373,0,0,1,28,66.17,0,0
DB12001,2/2/2025 14:21,DB02,app_user,DELETE,customers,225,2,259.05,42.86,48.95,140,0,1,0,26,58.94,2,0
DB12002,5/10/2025 22:50,DB-PAY,report_user,SELECT,payment_history,137,44,94.82,44.31,55.45,176,0,0,1,28,59.53,61,0
DB12003,3/22/2025 12:47,DB-CORE,app_user,INSERT,transactions,84,21,104.1,38.64,61.8,133,0,0,1,22,47.49,14,1
DB12004,5/30/2025 3:02,DB02,report_user,SELECT,accounts,74,6,105.3,51.91,46.75,249,0,0,1,31,84.96,5,0
DB12005,5/3/2025 12:17,DB01,etl_user,SELECT,accounts,102,18,57.53,41.86,57.22,352,0,0,1,33,72.93,12,0
DB12006,3/23/2025 6:07,DB-PAY,app_user,DELETE,fraud_alerts,720,21,470.2,72.46,71.67,202,0,0,1,26,69.97,13,1
DB12007,2/3/2025 21:36,DB-PAY,app_user,DELETE,audit_logs,30,10,140.78,46.37,45.93,190,0,0,1,24,48.81,13,1
DB12008,4/24/2025 23:30,DB02,admin,INSERT,customers,84,20,96.82,54.67,48.74,196,0,0,1,37,79.79,23,0
DB12009,6/16/2025 13:19,DB02,report_user,UPDATE,audit_logs,80,25,131.07,49.8,47.83,664,0,0,1,43,69.61,48,1
DB12010,4/25/2025 20:49,DB-CORE,report_user,DELETE,transactions,145,16,273.65,54.64,42.35,815,1,0,1,28,65.31,23,0
DB12011,2/4/2025 13:53,DB-CORE,etl_user,UPDATE,audit_logs,130,38,88.24,45.89,52.91,169,0,0,1,29,62.07,23,0
DB12012,6/29/2025 13:37,DB-PAY,etl_user,INSERT,cards,105,13,388.23,63.1,53.08,178,0,1,0,26,69.28,24,0
DB12013,5/22/2025 22:38,DB-PAY,etl_user,SELECT,loans,51,1,667.64,66.42,62.41,187,0,1,0,35,84.19,1,0
DB12014,5/1/2025 14:41,DB02,app_user,INSERT,customers,130,44,84.27,32.83,39.4,152,0,0,1,19,56.58,55,0
DB12015,4/19/2025 4:48,DB01,etl_user,UPDATE,cards,49,20,71.49,37.54,47.04,259,0,0,1,24,59.16,15,1
DB12016,3/9/2025 21:10,DB01,report_user,INSERT,fraud_alerts,132,31,134.36,45.21,52.31,156,0,0,1,25,61.55,56,1
DB12017,5/29/2025 2:47,DB01,admin,UPDATE,accounts,12,0,101.51,43.11,44.97,603,0,0,1,39,65.14,0,1
DB12018,6/12/2025 10:42,DB-CORE,report_user,DELETE,audit_logs,122,53,78.01,42.36,40.98,131,0,0,1,15,37.48,50,0
DB12019,4/11/2025 12:01,DB-PAY,admin,INSERT,fraud_alerts,67,13,113.23,52.55,48.56,136,0,0,1,27,67.9,23,1
DB12020,2/26/2025 22:22,DB02,etl_user,SELECT,cards,90,26,106.87,43.07,42.97,155,0,0,1,27,68.15,24,1
DB12021,6/18/2025 16:52,DB02,etl_user,UPDATE,customers,121,3,106.96,41.13,43.82,250,0,0,1,23,51.55,2,0
DB12022,4/10/2025 3:51,DB-CORE,etl_user,DELETE,accounts,55,23,132.98,52.94,49.35,240,0,0,1,22,63.57,29,0
DB12023,3/14/2025 13:46,DB01,app_user,UPDATE,payment_history,58,13,62.41,51.55,50.89,246,0,0,1,30,71.09,6,0
DB12024,7/5/2025 21:55,DB-CORE,report_user,DELETE,accounts,190,10,290.97,41.86,54.77,184,0,1,0,25,50.79,13,0
DB12025,4/24/2025 0:40,DB-CORE,report_user,SELECT,fraud_alerts,164,70,108.07,52.65,45.63,190,0,0,1,33,88.58,90,1
DB12026,7/14/2025 13:50,DB-PAY,report_user,UPDATE,payment_history,162,44,154.02,38.22,56.18,176,0,0,1,24,48.72,87,0
DB12027,2/12/2025 4:16,DB-CORE,report_user,INSERT,accounts,920,36,409.33,85.07,83.87,180,0,0,1,26,55.31,35,0
DB12028,5/31/2025 19:00,DB-CORE,admin,SELECT,loans,102,9,109.36,45.18,50.21,122,0,0,1,21,42.63,5,0
DB12029,6/25/2025 2:37,DB01,admin,SELECT,customers,155,40,542.54,51.28,55.33,193,0,1,0,25,72.85,62,1
DB12030,4/26/2025 10:40,DB01,admin,UPDATE,transactions,138,31,108.32,46.86,57.1,131,0,0,1,21,56.03,41,0
DB12031,4/22/2025 4:27,DB-CORE,app_user,SELECT,loans,92,41,118.78,46.08,42.57,162,0,0,1,28,68.98,39,0
DB12032,4/9/2025 0:49,DB-CORE,app_user,UPDATE,cards,108,3,75.64,46.57,53.72,132,0,0,1,19,56.39,3,0
DB12033,5/19/2025 23:11,DB-CORE,app_user,DELETE,cards,149,70,103.1,43.65,53.41,166,0,0,1,26,69.71,40,1
DB12034,6/7/2025 10:08,DB02,app_user,UPDATE,audit_logs,102,3,104.39,49.27,49.69,190,0,0,1,27,55.66,1,0
DB12035,2/23/2025 15:22,DB-PAY,report_user,DELETE,accounts,130,37,88.29,42.07,51.9,109,0,0,1,21,48.42,29,0
DB12036,6/14/2025 14:27,DB01,etl_user,UPDATE,loans,52,0,142.6,45.82,50.82,169,0,0,1,26,52.28,0,0
DB12037,3/24/2025 19:10,DB02,app_user,UPDATE,payment_history,114,11,133.36,49.02,56.44,175,0,0,1,32,67.97,21,0
DB12038,4/22/2025 10:11,DB02,admin,DELETE,loans,78,30,96.95,51.22,42.56,97,0,0,1,18,36.3,15,0
DB12039,3/5/2025 22:19,DB02,etl_user,SELECT,loans,156,18,112.5,46.1,51.44,129,0,0,1,22,64.42,13,0
DB12040,3/19/2025 13:56,DB02,admin,INSERT,accounts,139,46,127.98,43.22,56.58,113,0,0,1,22,54.31,36,0
DB12041,6/4/2025 17:41,DB-CORE,app_user,SELECT,accounts,103,2,98.34,42.42,41.64,285,0,0,1,27,73.85,2,0
DB12042,2/9/2025 6:01,DB02,app_user,UPDATE,payment_history,82,25,88.13,39.1,51.53,141,0,0,1,26,71.23,17,0
DB12043,6/22/2025 20:18,DB02,report_user,DELETE,loans,2090,38,352.02,76.67,69.77,128,0,0,1,20,46.81,44,0
DB12044,3/22/2025 23:59,DB02,report_user,UPDATE,loans,109,23,107.72,42.42,46.75,117,0,0,1,22,56.65,23,0
DB12045,2/25/2025 18:02,DB-PAY,app_user,INSERT,cards,159,65,147.15,31.81,49.62,402,0,0,1,36,78.54,117,0
DB12046,3/9/2025 18:56,DB01,etl_user,DELETE,audit_logs,133,15,106.68,52.91,51.05,130,0,0,1,26,63.44,9,0
DB12047,2/9/2025 11:35,DB-PAY,app_user,SELECT,customers,83,19,74.48,44.17,44.22,269,0,0,1,28,79.53,35,0
DB12048,6/12/2025 13:53,DB-CORE,app_user,INSERT,cards,72,0,102.91,48.79,48.03,152,0,0,1,30,67.48,0,0
DB12049,7/6/2025 17:00,DB-PAY,report_user,UPDATE,audit_logs,60,22,129.37,42.08,50.93,133,0,0,1,24,67.43,12,0
DB12050,4/18/2025 3:15,DB01,report_user,INSERT,payment_history,49,18,179.4,60.62,47.41,173,0,0,1,34,91.44,27,0
DB12051,4/22/2025 23:22,DB-PAY,etl_user,INSERT,fraud_alerts,50,16,87.12,45.85,51.1,203,0,0,1,30,70.69,31,0
DB12052,6/5/2025 6:00,DB-CORE,etl_user,SELECT,transactions,1470,11,528.06,73.34,84.02,202,0,0,1,20,55.49,19,0
DB12053,2/11/2025 11:43,DB01,admin,UPDATE,cards,100,3,93.9,39.33,50.29,144,0,0,1,21,55.97,5,0
DB12054,4/24/2025 17:34,DB-PAY,report_user,INSERT,customers,78,23,406.2,56.05,54.7,140,0,1,0,26,72.62,35,0
DB12055,3/9/2025 1:24,DB-CORE,report_user,SELECT,accounts,3,0,130.97,47.54,59.15,197,0,0,1,35,72.73,0,1
DB12056,7/9/2025 23:15,DB-PAY,app_user,INSERT,customers,11,2,88.59,40.59,48.91,151,0,0,1,28,76.25,2,0
DB12057,3/19/2025 2:44,DB01,admin,UPDATE,accounts,2,0,511.3,57.61,74.67,182,0,1,0,31,81.85,0,0
DB12058,6/10/2025 21:22,DB-PAY,etl_user,DELETE,payment_history,740,18,634.74,68.65,83.61,183,0,0,1,34,74.6,14,1
DB12059,2/16/2025 18:00,DB-PAY,app_user,INSERT,payment_history,130,37,115.19,47.41,44.09,225,0,0,1,25,56.79,68,0
DB12060,4/24/2025 21:55,DB-PAY,app_user,DELETE,audit_logs,95,13,141.79,58.4,53.43,243,0,0,1,36,98.2,25,0
DB12061,2/5/2025 20:59,DB02,etl_user,UPDATE,accounts,143,10,134.55,43.43,47.98,189,0,0,1,25,52.29,15,0
DB12062,6/5/2025 9:41,DB02,admin,INSERT,transactions,97,28,704.27,71.01,65.74,156,0,1,0,20,52.11,37,0
DB12063,4/30/2025 14:10,DB01,app_user,SELECT,cards,38,4,128.61,48.24,51.88,213,0,0,1,29,85.97,2,0
DB12064,6/1/2025 5:42,DB-PAY,app_user,INSERT,transactions,133,13,82.63,44.36,47.91,101,0,0,1,17,38.23,10,0
