event_id,timestamp,api_name,endpoint,http_method,user_id,client_type,request_size_bytes,response_size_bytes,response_time_ms,http_status_code,error_type,requests_per_minute_user,requests_per_minute_ip,concurrent_requests,cpu_usage_server_pct,memory_usage_server_pct,db_query_time_ms,rate_limit_triggered,authentication_type,retry_count
API-20250626101557-W3LN26APG7,6/26/2025 10:15,Accounts,/update,POST,USR-27287,web,3445,5352,94.29,200,NONE,16,23,14,45.34,46.43,30.29,FALSE,JWT,0
API-20250618193144-C3SLGVSW33,6/18/2025 19:31,Payments,/history,GET,USR-22374,mobile,3325,2843,54.08,200,NONE,16,41,63,44.1,49.65,12.8,FALSE,BASIC,0
API-20250505173516-643BMCVOSB,5/5/2025 17:35,Accounts,/update,POST,USR-31672,mobile,4624,6910,117.95,200,NONE,21,12,6,50.61,44.32,38.79,FALSE,API_KEY,0
API-20250514165050-YQ0A48K9JK,5/14/2025 16:50,Auth,/logout,GET,USR-62246,system,300,2583,3446.44,504,TIMEOUT,14,17,88,69.3,64.18,2115.08,FALSE,MFA,0
API-20250416134354-ZV2TYO1N8A,4/16/2025 13:43,Payments,/transfer,PUT,USR-14422,web,3333,2050,3617.83,504,TIMEOUT,6,16,76,69.99,68.25,1971.55,FALSE,BASIC,0
API-20250223190550-6UR3KO53GU,2/23/2025 19:05,Loans,/apply,GET,USR-42339,web,2495,14291,1646.06,200,NONE,26,29,1548,91.09,92.39,342.76,FALSE,MFA,0
API-20250508081927-VZK1N863RU,5/8/2025 8:19,Auth,/refresh,DELETE,USR-51179,web,3166,13080,45.08,200,NONE,26,28,37,62.43,40.41,29.43,FALSE,API_KEY,0
API-20250416180745-NMEF7ETAB0,4/16/2025 18:07,Payments,/history,POST,USR-48642,web,2687,3600,122.23,429,RATE_LIMIT,541,1042,568,94.07,90.06,22.96,TRUE,MFA,4
API-20250304221451-DHNPWODFBP,3/4/2025 22:14,Accounts,/details,PUT,USR-63189,mobile,658,8808,79.64,200,NONE,454,47,55,49.62,67.36,33.15,FALSE,JWT,0
API-20250223100501-K1CEY3IMNG,2/23/2025 10:05,Loans,/apply,PUT,USR-86153,web,4052,7171,3668.16,504,TIMEOUT,11,32,24,44.54,46.58,1448.12,FALSE,JWT,0
API-20250713013550-5YRZNHTDXV,7/13/2025 1:35,Auth,/logout,DELETE,USR-71068,system,3537,12859,75.15,200,NONE,3,15,26,60.35,77.87,25.29,FALSE,MFA,0
API-20250625054747-B6AC1GZAEE,6/25/2025 5:47,Cards,/activate,PUT,USR-80137,system,1451,9318,66.49,200,NONE,14,54,68,52.27,45.03,16.09,FALSE,MFA,0
API-20250514122432-B05R0VSOP9,5/14/2025 12:24,Accounts,/balance,PUT,USR-48063,system,4205,10887,41.08,200,NONE,19,14,59,38.03,51.49,11.3,FALSE,MFA,0
API-20250301224904-YTWSC1QMDX,3/1/2025 22:49,Auth,/logout,POST,USR-82865,web,2870,5392,869.4,200,NONE,19,22,2437,90.17,91.3,258.27,FALSE,BASIC,0
API-20250701005532-UHYYCO497B,7/1/2025 0:55,Auth,/logout,POST,USR-63441,mobile,2085,2695,83.44,200,NONE,10,50,46,52.69,50.15,30.24,FALSE,BASIC,0
API-20250630043806-2569JQ82DZ,6/30/2025 4:38,Cards,/limit,POST,USR-90702,web,4353,10195,88.84,200,NONE,13,32,72,54.67,49.04,24.58,FALSE,MFA,0
API-20250528130839-RVYXD5DQ7V,5/28/2025 13:08,Auth,/refresh,DELETE,USR-33407,web,2311,11101,73.44,200,NONE,3,6,92,50.57,79.65,19.93,FALSE,JWT,0
API-20250226022331-VSU74L4OKX,2/26/2025 2:23,Accounts,/update,GET,USR-69784,web,669,12874,3108.62,504,TIMEOUT,17,18,39,64.22,65.34,1623.11,FALSE,OAuth2,0
API-20250218210026-GZ2B5H31O3,2/18/2025 21:00,Cards,/limit,DELETE,USR-19031,web,4654,4727,96.86,200,NONE,11,46,85,60.61,50.18,26.22,FALSE,API_KEY,0
API-20250404080314-OUKTSXHWBQ,4/4/2025 8:03,Cards,/block,DELETE,USR-44761,mobile,1546,4406,125.95,200,NONE,7,51,28,49.18,42.01,49.75,FALSE,MFA,0
API-20250430180327-PEDB411Q7X,4/30/2025 18:03,Payments,/history,GET,USR-27876,web,938,4370,87.75,200,NONE,10,39,11,38.14,41.52,24.28,FALSE,JWT,0
API-20250225200259-ZV7X547C76,2/25/2025 20:02,Payments,/transfer,DELETE,USR-40388,system,2959,14177,2825.7,503,SERVICE_UNAVAILABLE,8,22,13,26.15,54.83,28.49,FALSE,OAuth2,0
API-20250317043626-EB42QG19UE,3/17/2025 4:36,Accounts,/details,PUT,USR-25457,web,3391,9635,2532.29,504,TIMEOUT,14,6,25,32.8,47.5,1254.11,FALSE,BASIC,0
API-20250510183853-TD17XSXT8R,5/10/2025 18:38,Auth,/mfa,PUT,USR-96763,web,1909,6104,64.8,200,NONE,23,57,8,47.17,62.12,12.18,FALSE,BASIC,0
API-20250609203745-H34OWYUP4X,6/9/2025 20:37,Loans,/status,POST,USR-30049,system,2331,14595,104.32,200,NONE,3,22,78,65.34,84.38,33.47,FALSE,BASIC,0
API-20250409210940-S8YFWRV7C8,4/9/2025 21:09,Auth,/mfa,POST,USR-76743,web,3722,2025,55.18,200,NONE,3,5,52,54.66,56.07,34.52,FALSE,JWT,0
API-20250625183649-QBH7Q4TV5M,6/25/2025 18:36,Payments,/transfer,GET,USR-41131,system,3544,6546,2230.95,504,TIMEOUT,1,32,71,66.33,71.56,1993.5,FALSE,MFA,0
API-20250614075649-629ZJ3THWK,6/14/2025 7:56,Payments,/pay,GET,USR-98948,system,3059,4285,4493.72,504,TIMEOUT,24,28,70,50.47,65.5,2855.92,FALSE,JWT,0
API-20250405195835-UPH3855QYN,4/5/2025 19:58,Loans,/apply,DELETE,USR-17894,mobile,3098,4245,88.5,200,NONE,26,41,49,65.91,51.08,30.63,FALSE,BASIC,0
API-20250526073603-X0UX05J69D,5/26/2025 7:36,Accounts,/update,PUT,USR-82437,system,2422,6615,111.47,200,NONE,8,5,15,50.75,73.29,35.57,FALSE,OAuth2,0
API-20250629084044-TCYXDVNPJL,6/29/2025 8:40,Cards,/limit,POST,USR-40315,mobile,2188,7159,68.37,200,NONE,25,51,59,73.93,64.35,17.23,FALSE,MFA,0
API-20250625032216-V6T50BIK3T,6/25/2025 3:22,Payments,/pay,DELETE,USR-48809,mobile,4967,7372,62.85,200,NONE,759,53,73,51.06,64.13,22.63,FALSE,BASIC,0
API-20250601234950-MK16BBIMI7,6/1/2025 23:49,Auth,/mfa,POST,USR-58144,mobile,4607,4093,52.73,200,NONE,25,33,19,48.25,73.12,29.84,FALSE,MFA,0
API-20250305130141-D2YYN0VWZT,3/5/2025 13:01,Loans,/repay,GET,USR-17768,system,628,5646,95.17,200,NONE,12,27,83,45.34,48.13,21.74,FALSE,MFA,0
API-20250608192516-ES0VCEIIWU,6/8/2025 19:25,Auth,/refresh,DELETE,USR-68053,web,415,10517,46.28,200,NONE,25,26,71,51.3,53.56,23.13,FALSE,BASIC,0
API-20250217104428-XBJNSXX8K7,2/17/2025 10:44,Loans,/status,GET,USR-36567,mobile,2896,11721,2799.98,504,TIMEOUT,8,9,65,33.42,49.31,1804.33,FALSE,JWT,0
API-20250619095453-T55K1D6ORQ,6/19/2025 9:54,Auth,/refresh,PUT,USR-45284,web,4295,8554,2171.52,504,TIMEOUT,16,23,98,42.54,76.32,2102.36,FALSE,MFA,0
API-20250524170407-LZRNR6N3Q6,5/24/2025 17:04,Loans,/apply,POST,USR-23493,web,3693,10766,102.24,200,NONE,10,58,36,57.82,66.72,28.14,FALSE,OAuth2,0
API-20250304072438-W5TJQR94F0,3/4/2025 7:24,Payments,/history,GET,USR-58374,web,1393,6785,39.16,200,NONE,15,40,10,33.46,46.27,23.43,FALSE,OAuth2,0
API-20250209173219-RF3MJ9WVOX,2/9/2025 17:32,Accounts,/balance,POST,USR-75570,system,4459,6014,67.02,200,NONE,25,37,38,45.71,52.94,33.71,FALSE,JWT,0
API-20250212153920-UM2GGEDDME,2/12/2025 15:39,Loans,/apply,POST,USR-39388,web,589,7648,121.37,200,NONE,16,21,86,57.63,86.38,44.78,FALSE,MFA,0
API-20250209023012-3MKH87GWA4,2/9/2025 2:30,Auth,/refresh,PUT,USR-49376,system,3755,2745,2780.83,504,TIMEOUT,14,45,7,31.76,45.88,1341.91,FALSE,OAuth2,0
API-20250303164859-RHGF15IXRA,3/3/2025 16:48,Loans,/repay,POST,USR-38511,web,483,4685,540.92,200,NONE,30,46,1824,97.55,92.78,422.66,FALSE,MFA,0
API-20250426190918-T4FEL1NS2G,4/26/2025 19:09,Auth,/mfa,PUT,USR-41348,web,1099,12802,1808.03,200,NONE,22,32,3864,95.61,97.75,363.7,FALSE,API_KEY,0
API-20250429163744-TC7LY2QTGK,4/29/2025 16:37,Auth,/refresh,POST,USR-12042,web,3281,9568,94.46,200,NONE,9,31,83,57.31,63.58,4.65,FALSE,MFA,0
API-20250424224543-L9UCSQALYC,4/24/2025 22:45,Loans,/repay,PUT,USR-94044,web,4705,589,2192.27,504,TIMEOUT,21,58,53,66.49,54.58,2559.87,FALSE,MFA,0
API-20250430102145-BDGA9BM74Y,4/30/2025 10:21,Loans,/status,DELETE,USR-97841,mobile,3487,6887,4548.66,504,TIMEOUT,13,39,11,44.46,68.16,2856.94,FALSE,OAuth2,0
API-20250319165848-UFJ3PEMSXC,3/19/2025 16:58,Loans,/status,GET,USR-27752,mobile,4953,12364,41.24,200,NONE,3,49,43,55.78,72.8,24.53,FALSE,JWT,0
API-20250508102526-U1LB4K9MAA,5/8/2025 10:25,Cards,/block,PUT,USR-49241,web,4732,9085,105.84,200,NONE,10,56,25,68.04,42.14,32.61,FALSE,BASIC,0
API-20250516102043-8KRB4HPK6H,5/16/2025 10:20,Loans,/status,GET,USR-53943,mobile,4415,13862,1228.78,200,NONE,24,23,1315,89.15,98.55,250.94,FALSE,OAuth2,0
API-20250201005029-JUYCIC87LX,2/1/2025 0:50,Auth,/login,GET,USR-97613,system,1353,6541,1255.89,503,SERVICE_UNAVAILABLE,3,55,33,28.22,66.44,17.96,FALSE,BASIC,0
API-20250713185509-YCRCEA1WCX,7/13/2025 18:55,Loans,/status,GET,USR-25017,mobile,4535,8497,55.22,200,NONE,15,43,31,61.43,48.29,21.01,FALSE,OAuth2,0
API-20250216181029-EQEQSOTN6J,2/16/2025 18:10,Payments,/transfer,PUT,USR-17348,web,2118,6649,77.51,200,NONE,1,22,72,51.54,55.63,40.62,FALSE,BASIC,0
API-20250404195249-76RLWSTT4N,4/4/2025 19:52,Cards,/activate,PUT,USR-73365,mobile,4977,13795,74.54,200,NONE,10,32,65,47.39,45.5,17.61,FALSE,API_KEY,0
API-20250511042724-5J4G4GTYW5,5/11/2025 4:27,Loans,/apply,GET,USR-12701,mobile,793,10540,55.19,200,NONE,16,20,32,39.47,55.07,20.46,FALSE,BASIC,0
API-20250403040932-F6JV7JTBDJ,4/3/2025 4:09,Accounts,/balance,POST,USR-77554,system,4947,4010,63.2,429,RATE_LIMIT,697,1261,879,94.6,98.4,44.01,TRUE,MFA,8
API-20250226124343-7KWIABC1X9,2/26/2025 12:43,Payments,/history,DELETE,USR-22013,mobile,323,3790,71.94,200,NONE,24,9,88,36.15,71.67,20.37,FALSE,JWT,0
API-20250627184417-5FXO2018GV,6/27/2025 18:44,Auth,/login,POST,USR-94465,system,2224,12321,75.31,200,NONE,28,50,52,54.62,47.04,42.32,FALSE,API_KEY,0
API-20250603215513-VUP3KZEW69,6/3/2025 21:55,Auth,/mfa,DELETE,USR-66796,mobile,2140,2179,117.88,200,NONE,1,6,30,46.42,54.68,26.59,FALSE,OAuth2,0
API-20250525184749-9UKWHYP6K8,5/25/2025 18:47,Loans,/apply,DELETE,USR-18241,mobile,885,10571,93.85,200,NONE,27,57,8,38.35,60.7,21.22,FALSE,BASIC,0
API-20250213075223-C6WR0UUWQF,2/13/2025 7:52,Payments,/transfer,PUT,USR-82351,system,3403,9568,49.34,200,NONE,24,12,81,63.06,58.24,40.54,FALSE,OAuth2,0
API-20250606003228-QX1UCWBK4V,6/6/2025 0:32,Loans,/apply,GET,USR-63187,mobile,1281,5690,139.57,200,NONE,3,23,97,68.11,65.03,38.72,FALSE,BASIC,0
API-20250627183813-CX4JPJ1V7F,6/27/2025 18:38,Accounts,/update,PUT,USR-79383,mobile,3686,10126,82.73,200,NONE,26,41,25,58.28,45.55,43.8,FALSE,API_KEY,0
API-20250323162256-M51K9JPIMO,3/23/2025 16:22,Accounts,/update,GET,USR-52308,web,2251,8605,46.12,200,NONE,23,10,92,65.41,70.79,22.39,FALSE,OAuth2,0
API-20250606210616-WXBN3BRL1S,6/6/2025 21:06,Auth,/logout,DELETE,USR-75688,web,4012,7778,4394.46,504,TIMEOUT,28,41,62,48.01,55.72,1469.95,FALSE,MFA,0
API-20250203215954-WGM49V6W2B,2/3/2025 21:59,Accounts,/details,DELETE,USR-11913,web,444,6740,103.53,200,NONE,4,56,46,41.58,58.45,31.97,FALSE,OAuth2,0
API-20250608180700-3QX8TYVIKJ,6/8/2025 18:07,Accounts,/details,PUT,USR-88311,mobile,1117,11101,1936.19,200,NONE,8,24,3721,95.42,98.33,219.99,FALSE,BASIC,0
API-20250615215922-FF8IX6QBEL,6/15/2025 21:59,Loans,/repay,PUT,USR-22855,system,947,8079,87.94,200,NONE,11,12,28,46.41,74.91,36.42,FALSE,MFA,0
API-20250629123621-8IRX6BX9J9,6/29/2025 12:36,Cards,/block,POST,USR-60779,system,3734,12100,98.54,200,NONE,12,43,82,54.58,64.35,34.64,FALSE,API_KEY,0
API-20250216064049-DWV1SUM6W9,2/16/2025 6:40,Auth,/logout,GET,USR-78036,web,4080,6704,82.53,200,NONE,10,40,10,51.67,57.66,39.58,FALSE,BASIC,0
API-20250607055658-79W13HQI6B,6/7/2025 5:56,Accounts,/update,DELETE,USR-33616,system,1816,5345,3368.02,504,TIMEOUT,2,44,86,59.48,55.21,2155.95,FALSE,JWT,0
API-20250515210541-902USZHXAO,5/15/2025 21:05,Payments,/pay,PUT,USR-57079,web,1418,2202,2120.08,504,TIMEOUT,27,10,78,59.52,60.44,1414.15,FALSE,MFA,0
API-20250704041033-KRGTV440HH,7/4/2025 4:10,Accounts,/details,POST,USR-49854,mobile,2773,3121,112.55,200,NONE,29,21,74,51.76,44.33,37.28,FALSE,OAuth2,0
API-20250712101158-HRR8CYAGON,7/12/2025 10:11,Accounts,/update,PUT,USR-24048,mobile,4904,11357,50.44,429,RATE_LIMIT,943,1673,529,98.22,86.4,30.13,TRUE,BASIC,5
API-20250228140359-D2UVGG0X4O,2/28/2025 14:03,Cards,/block,POST,USR-46095,system,703,13630,75.28,200,NONE,2,38,86,45.42,75.01,29.53,FALSE,BASIC,0
API-20250423185802-CEJQ7YDCYG,4/23/2025 18:58,Loans,/repay,POST,USR-33448,mobile,656,13306,1018.45,200,NONE,12,11,2577,85.96,85.91,217.65,FALSE,OAuth2,0
API-20250219170228-YOZ0FRAJFR,2/19/2025 17:02,Accounts,/details,POST,USR-10458,web,4567,9844,111.16,200,NONE,2,27,91,60.71,61.98,47.54,FALSE,API_KEY,0
API-20250320090338-BNPMCPK33H,3/20/2025 9:03,Payments,/pay,GET,USR-70477,mobile,3227,11702,112.22,200,NONE,3,28,38,59.48,71.2,29.73,FALSE,MFA,0
API-20250531213925-N26Z25EQ1G,5/31/2025 21:39,Cards,/block,GET,USR-21383,mobile,4362,7990,83.13,200,NONE,25,33,20,22.41,47.94,37.62,FALSE,OAuth2,0
API-20250428155027-JH92HXD6HV,4/28/2025 15:50,Accounts,/details,POST,USR-24566,mobile,2870,2960,606.2,200,NONE,16,44,2382,92.67,90.67,389.82,FALSE,OAuth2,0
API-20250227200705-6OWERPPWT3,2/27/2025 20:07,Loans,/repay,POST,USR-68254,mobile,848,3223,60.68,200,NONE,15,42,55,45.68,57.72,22.24,FALSE,MFA,0
API-20250610234018-XFS5GLVIPD,6/10/2025 23:40,Accounts,/update,POST,USR-57690,system,3199,7647,117.63,200,NONE,10,16,14,30.49,66.73,40.67,FALSE,OAuth2,0
API-20250227023315-PIZ5B2WXO9,2/27/2025 2:33,Cards,/block,POST,USR-16847,mobile,2872,5215,105.03,429,RATE_LIMIT,204,776,726,99.41,93.09,47.96,TRUE,API_KEY,4
API-20250414152328-GQV03EYBVF,4/14/2025 15:23,Payments,/history,PUT,USR-22288,mobile,945,2285,3565.23,504,TIMEOUT,16,40,44,45.37,56.15,1146.06,FALSE,MFA,0
API-20250221180015-OTA7A9AZIX,2/21/2025 18:00,Cards,/activate,POST,USR-94147,web,3811,13036,88.42,200,NONE,24,36,5,39.72,47.62,35.48,FALSE,JWT,0
API-20250324223643-1N4IH02BRH,3/24/2025 22:36,Auth,/mfa,DELETE,USR-96259,web,1250,4128,56.86,200,NONE,14,24,45,54.29,66.25,12.61,FALSE,MFA,0
API-20250327000745-O9NRVFQLWO,3/27/2025 0:07,Auth,/logout,POST,USR-67717,web,839,1177,47.61,200,NONE,4,15,79,53.1,36.56,26.45,FALSE,BASIC,0
API-20250703141516-RS6UD4KII9,7/3/2025 14:15,Payments,/pay,GET,USR-56560,mobile,894,10363,48.76,200,NONE,10,19,84,63.17,70.1,18.58,FALSE,JWT,0
API-20250610103814-WLE2HAARRR,6/10/2025 10:38,Cards,/activate,GET,USR-93964,mobile,1804,12155,648.02,200,NONE,20,31,2976,92.37,91.74,351.38,FALSE,JWT,0
API-20250614144925-3C1DGZUVTJ,6/14/2025 14:49,Accounts,/balance,POST,USR-71332,web,888,5517,103.99,429,RATE_LIMIT,446,931,899,94.74,78.07,36.14,TRUE,OAuth2,4
API-20250401031748-4ZIQFCMDMN,4/1/2025 3:17,Auth,/refresh,POST,USR-55375,web,2972,10446,83.3,200,NONE,1,27,27,36.87,40.15,38.38,FALSE,JWT,0
API-20250203111213-N89LWA4CT0,2/3/2025 11:12,Auth,/mfa,POST,USR-41455,system,2291,14818,115.42,200,NONE,8,41,21,39.62,62.56,49.63,FALSE,OAuth2,0
API-20250218020743-VPGIZX20UM,2/18/2025 2:07,Loans,/repay,POST,USR-59667,web,4029,4438,99.93,200,NONE,13,29,43,35.76,65.36,42.37,FALSE,BASIC,0
API-20250614041657-L4IE4V5KYV,6/14/2025 4:16,Auth,/mfa,GET,USR-92814,web,4036,12721,80.68,200,NONE,11,15,91,56.06,67.62,47.34,FALSE,MFA,0
API-20250508014715-K9UNVTI14C,5/8/2025 1:47,Loans,/apply,GET,USR-78735,web,831,2670,89.78,429,RATE_LIMIT,239,1940,503,87.45,88.5,35.09,TRUE,API_KEY,6
API-20250629001406-A8S0HCJKGX,6/29/2025 0:14,Accounts,/details,PUT,USR-75172,system,3569,7851,108.96,200,NONE,25,39,53,39.92,58.49,29.8,FALSE,API_KEY,0
API-20250313175154-UVWODYKHAG,3/13/2025 17:51,Auth,/mfa,GET,USR-33162,mobile,3829,11065,80.19,200,NONE,25,26,35,49,68.76,32.67,FALSE,MFA,0
API-20250410234503-IOONGHPX72,4/10/2025 23:45,Payments,/transfer,GET,USR-73486,web,1247,12870,810.09,200,NONE,30,46,1370,85.62,94.59,523.64,FALSE,OAuth2,0
API-20250304145437-47EKFXUHWN,3/4/2025 14:54,Accounts,/details,DELETE,USR-59560,mobile,1499,8201,81.72,200,NONE,2,60,49,35.47,49.33,42.59,FALSE,API_KEY,0
API-20250311181543-YPHO5B4AVK,3/11/2025 18:15,Payments,/pay,PUT,USR-45276,mobile,4066,13962,52.44,200,NONE,28,20,11,42.28,52.6,16.44,FALSE,MFA,0
API-20250604225718-TB1P39KMGY,6/4/2025 22:57,Loans,/apply,GET,USR-52064,web,3647,6856,2117.94,504,TIMEOUT,6,17,48,31.55,54.7,2109.17,FALSE,MFA,0
API-20250502175021-IINGGJ2IOB,5/2/2025 17:50,Accounts,/details,PUT,USR-72926,system,917,4758,75.19,429,RATE_LIMIT,927,1674,750,81.86,79.85,34.15,TRUE,JWT,4
API-20250309223214-ATHTFYPUX4,3/9/2025 22:32,Payments,/history,DELETE,USR-53111,web,2233,2551,88.59,200,NONE,27,27,53,42.75,66.84,39.71,FALSE,OAuth2,0
API-20250331123302-I0W69KC8ZB,3/31/2025 12:33,Cards,/activate,PUT,USR-52510,system,1463,10191,2147.17,504,TIMEOUT,8,24,55,49.41,66.35,2934.38,FALSE,JWT,0
API-20250712124301-ZDY8XYLNOK,7/12/2025 12:43,Accounts,/details,GET,USR-21977,system,2303,12009,91.15,200,NONE,28,6,89,60.02,75.61,22.82,FALSE,OAuth2,0
API-20250608025409-HLKMEJ3B6A,6/8/2025 2:54,Cards,/limit,PUT,USR-12084,mobile,3375,9151,79.91,200,NONE,13,53,51,53.06,57.51,27.02,FALSE,MFA,0
API-20250510112402-24BP73E9DE,5/10/2025 11:24,Cards,/limit,GET,USR-97023,system,2134,12814,89.61,200,NONE,24,29,67,61.23,62.71,40.08,FALSE,BASIC,0
API-20250621011125-7TUMJCH181,6/21/2025 1:11,Loans,/apply,PUT,USR-49076,web,1389,1726,67.36,200,NONE,12,6,62,61.79,52.77,20.96,FALSE,OAuth2,0
API-20250421023607-J7HYZZ7P9D,4/21/2025 2:36,Loans,/status,GET,USR-33304,system,3383,11888,1000.14,200,NONE,25,41,3350,99.93,92.48,680.32,FALSE,OAuth2,0
API-20250628015922-3FPGQ5HSIO,6/28/2025 1:59,Auth,/mfa,POST,USR-47915,web,4359,6390,77.06,200,NONE,17,10,87,67.3,78.19,37.8,FALSE,MFA,0
API-20250412134543-BJW6TD9KXB,4/12/2025 13:45,Cards,/limit,GET,USR-58683,mobile,2274,7673,65.72,200,NONE,17,47,11,42.41,48.72,35.79,FALSE,API_KEY,0
API-20250322034408-RKO56CS61H,3/22/2025 3:44,Auth,/login,DELETE,USR-23208,system,1483,7522,79.14,200,NONE,317,27,50,48.64,64.02,37.69,FALSE,BASIC,0
API-20250523145653-92VHY5X2ND,5/23/2025 14:56,Cards,/block,PUT,USR-24723,mobile,2361,3939,101.49,200,NONE,5,55,82,40.37,63.76,29.4,FALSE,API_KEY,0
API-20250608033345-MGQGHVTAI5,6/8/2025 3:33,Accounts,/balance,PUT,USR-95058,mobile,4558,824,88.67,200,NONE,13,48,78,46.47,50.47,41.15,FALSE,JWT,0
API-20250315005757-9TBAVE1JO8,3/15/2025 0:57,Loans,/repay,POST,USR-26568,system,3299,7883,60.11,429,RATE_LIMIT,564,870,306,85.74,84.91,32.03,TRUE,MFA,5
API-20250709100149-5CE3B4ZYO8,7/9/2025 10:01,Loans,/apply,POST,USR-63878,web,3642,12611,67.65,200,NONE,17,53,89,64.54,70.79,29.11,FALSE,MFA,0
API-20250714143524-ORD4VFLZYO,7/14/2025 14:35,Payments,/history,GET,USR-97309,web,4755,7272,66.12,200,NONE,544,35,17,53.01,35.53,28.56,FALSE,BASIC,0
API-20250613134751-1OZGQIIRE0,6/13/2025 13:47,Cards,/activate,GET,USR-16760,web,775,8910,105.72,200,NONE,20,13,82,63.4,74.51,37.51,FALSE,API_KEY,0
API-20250427144139-9GK2L3VTHG,4/27/2025 14:41,Cards,/activate,GET,USR-61165,web,3947,10804,61.47,200,NONE,20,51,28,55.91,59.66,20.99,FALSE,MFA,0
API-20250527085338-Y7WPUM8L2X,5/27/2025 8:53,Auth,/refresh,DELETE,USR-41939,mobile,4681,3194,1714.2,200,NONE,25,26,3712,85.6,99.43,442.71,FALSE,JWT,0
API-20250412004455-OAOUUBIVCS,4/12/2025 0:44,Loans,/status,POST,USR-10975,mobile,1563,12686,80.48,200,NONE,25,33,38,51.43,63.49,31.24,FALSE,MFA,0
API-20250528090926-87S89YDSRM,5/28/2025 9:09,Auth,/logout,GET,USR-26403,system,4960,9831,49.85,200,NONE,6,56,94,70.63,72.54,25.2,FALSE,OAuth2,0
API-20250703031024-WIX70P0SVU,7/3/2025 3:10,Cards,/limit,GET,USR-51782,web,3230,14578,66.39,200,NONE,22,42,38,47.83,79.28,18.4,FALSE,MFA,0
API-20250428103923-6L5912BYF9,4/28/2025 10:39,Cards,/activate,DELETE,USR-43118,system,2140,587,90.68,200,NONE,24,19,20,56.79,46.41,24.14,FALSE,JWT,0
API-20250504193840-3V6XTA50UF,5/4/2025 19:38,Cards,/limit,GET,USR-98410,system,3911,6370,62.24,200,NONE,15,19,95,50.98,72.94,32.72,FALSE,OAuth2,0
API-20250426114929-FWQ5VYY1KZ,4/26/2025 11:49,Cards,/limit,DELETE,USR-12144,system,3541,1389,70.21,200,NONE,6,17,84,43.9,45.33,29.15,FALSE,JWT,0
API-20250712085222-R05H7Z6EJE,7/12/2025 8:52,Payments,/transfer,POST,USR-46618,mobile,4900,8028,75.02,200,NONE,30,37,47,38.36,60.32,21.28,FALSE,API_KEY,0
API-20250205094736-R0HSW8BX4P,2/5/2025 9:47,Loans,/apply,GET,USR-88926,system,4500,4997,88.35,200,NONE,539,40,43,38.42,58.74,33.11,FALSE,MFA,0
API-20250609025506-CEQGHM6PL6,6/9/2025 2:55,Cards,/activate,PUT,USR-17135,web,3779,1245,80.57,200,NONE,25,49,94,77.3,51.4,36.03,FALSE,MFA,0
API-20250315185021-ZFX9DQR4ZF,3/15/2025 18:50,Loans,/status,PUT,USR-98960,web,2618,12877,50,200,NONE,7,23,59,41.8,44.33,15.69,FALSE,API_KEY,0
API-20250219231505-2PT7J414F8,2/19/2025 23:15,Accounts,/update,GET,USR-38370,web,1773,12647,73.66,200,NONE,6,33,45,62.36,55.81,38.98,FALSE,BASIC,0
API-20250427140138-V53R1WCM0V,4/27/2025 14:01,Auth,/refresh,DELETE,USR-30353,system,2038,8168,800.01,200,NONE,27,14,4284,93.83,91.61,396.71,FALSE,MFA,0
API-20250502104427-GXDTUC5AHB,5/2/2025 10:44,Payments,/transfer,DELETE,USR-97825,mobile,2436,7593,93.21,200,NONE,557,37,55,51.07,52.49,33.64,FALSE,JWT,0
API-20250705175420-DN1QZOBCZI,7/5/2025 17:54,Auth,/logout,PUT,USR-40184,web,609,5647,121.35,200,NONE,18,31,35,31.05,57.3,47.6,FALSE,OAuth2,0
API-20250306080544-6A7U20VTK6,3/6/2025 8:05,Auth,/refresh,GET,USR-47646,mobile,2206,7487,76.05,200,NONE,12,56,10,39.25,40.04,21.2,FALSE,OAuth2,0
API-20250318073749-2UGK7WJCVG,3/18/2025 7:37,Accounts,/balance,DELETE,USR-45079,system,4585,3692,90.31,200,NONE,3,22,73,64.42,68.02,29.49,FALSE,API_KEY,0
API-20250618023103-XK6ROM0K9P,6/18/2025 2:31,Cards,/block,GET,USR-22932,mobile,4817,4787,71.9,429,RATE_LIMIT,710,972,546,93.03,99.59,33.05,TRUE,JWT,4
API-20250318112224-DD8REJO4NS,3/18/2025 11:22,Cards,/limit,POST,USR-31616,mobile,4597,11035,112.54,200,NONE,28,49,7,40.1,59.57,37.72,FALSE,OAuth2,0
API-20250614073908-5UM540CRDF,6/14/2025 7:39,Cards,/activate,POST,USR-65978,web,3266,4278,130.3,200,NONE,1,15,47,37.78,58.8,42.36,FALSE,OAuth2,0
API-20250621105031-8CUJFKQ93G,6/21/2025 10:50,Accounts,/update,GET,USR-96732,system,3729,10709,93.23,200,NONE,21,36,81,52.26,71.63,18.8,FALSE,API_KEY,0
API-20250312142021-PKBLNKNGSK,3/12/2025 14:20,Auth,/login,PUT,USR-65492,mobile,3289,9587,31.31,429,RATE_LIMIT,660,1495,587,89.84,85.86,23.88,TRUE,MFA,3
API-20250621023542-HZ36KHDIOH,6/21/2025 2:35,Payments,/transfer,PUT,USR-79022,web,2173,7956,68.93,200,NONE,766,43,27,34.75,62.63,34.76,FALSE,OAuth2,0
