Event_id,Timestamp,Db_instance,Db_user,Query_type,Table_name,Rows_returned,Rows_modified,Execution_time_ms,Cpu_db_usage_percent,Memory_db_usage_percent,Lock_wait_time_ms,Deadlock_flag,Full_table_scan_flag,Index_usage_flag,Active_sessions,Connection_pool_usage_percent,Transaction_log_growth_mb,Backup_running_flag,is_anomaly,Anomaly_type,Risk,composite_score,IF_score,AE_score,LSTM_score,ensemble_votes,IF_anomaly,AE_anomaly,LSTM_anomaly
DB03488,5/18/2025 23:47,DB01,etl_user,DELETE,accounts,1320,13,432.97,76.61,78.84,207,0,0,1,32,64.53,22,0,1,Comportement anormal,0,0.43130647247557685,0.6760916294313921,0.14883949,0.4689883,2,1,1,0
DB01272,5/9/2025 16:21,DB-CORE,report_user,DELETE,audit_logs,1220,30,476.15,80.57,75.98,216,0,0,1,32,86.12,55,0,1,Comportement anormal,0,0.4306471847955247,0.7683217535805287,0.09495705,0.42866275,1,1,0,0
DB08809,4/20/2025 0:00,DB01,report_user,UPDATE,accounts,1640,53,399.43,58.26,54.32,269,0,0,1,20,48.62,58,0,1,Comportement anormal,0,0.4266526397838608,0.6426558782978103,0.15195903,0.485343,2,1,1,0
DB09559,4/25/2025 2:11,DB02,etl_user,SELECT,fraud_alerts,10,0,450.52,79.09,59.72,162,0,0,1,25,74.33,0,0,1,Comportement anormal,0,0.4258487184645962,0.40050657385654176,0.5337454,0.34329417,1,0,1,0
DB03294,6/9/2025 9:13,DB01,admin,UPDATE,cards,1440,8,282.55,61.34,82.87,163,0,0,1,20,43.1,13,0,1,Comportement anormal,0,0.4253558688405552,0.6311272004376048,0.3184661,0.3264743,2,1,1,0
DB03371,3/10/2025 14:59,DB-CORE,etl_user,SELECT,transactions,920,43,613.53,80.81,77.3,187,0,0,1,28,77.44,81,0,1,Comportement anormal,0,0.4242462160481442,0.7172619528452843,0.06815052,0.48732617,1,1,0,0
DB03885,4/19/2025 18:02,DB-PAY,report_user,UPDATE,fraud_alerts,1600,24,585.15,76.94,73.66,166,0,0,1,27,59.87,14,0,1,Comportement anormal,0,0.4228724334588958,0.6747354400012832,0.15984578,0.43403608,2,1,1,0
DB01941,4/24/2025 21:10,DB-CORE,app_user,DELETE,audit_logs,1790,29,447.16,72.19,85.66,131,0,0,1,26,62.39,55,0,1,Comportement anormal,0,0.4212533386063478,0.7138495896792117,0.14243725,0.40747318,2,1,1,0
DB05843,4/9/2025 20:28,DB02,etl_user,UPDATE,loans,1280,50,394.88,73.84,73.07,147,0,0,1,23,47.94,77,0,1,Comportement anormal,0,0.4202565492691765,0.6860637304193287,0.061852057,0.51285386,1,1,0,0
DB12986,4/16/2025 22:00,DB-CORE,etl_user,UPDATE,fraud_alerts,2030,76,466.99,78.77,77.19,115,0,0,1,23,62.08,83,0,1,Comportement anormal,0,0.42017436729732865,0.8155519055385504,0.07701453,0.36795667,1,1,0,0
DB06851,2/26/2025 7:46,DB02,admin,UPDATE,accounts,1140,48,465.81,48.45,69.07,131,0,0,1,22,46.44,52,0,1,Comportement anormal,0,0.42004010788346663,0.6245192352457445,0.20316891,0.43243217,2,1,1,0
DB06505,4/29/2025 14:07,DB-PAY,admin,DELETE,accounts,1480,28,492.8,57.29,74.37,134,0,0,1,18,37.18,43,0,1,Comportement anormal,0,0.41985817318425256,0.6952081342120671,0.1840189,0.3803475,2,1,1,0
DB09003,4/16/2025 23:00,DB02,etl_user,SELECT,cards,1790,75,415.28,56.33,73.95,121,0,0,1,22,44.7,84,0,1,Comportement anormal,0,0.4196522552678174,0.6808079686490255,0.10441069,0.4737381,1,1,0,0
DB12043,6/22/2025 20:18,DB02,report_user,DELETE,loans,2090,38,352.02,76.67,69.77,128,0,0,1,20,46.81,44,0,1,Comportement anormal,0,0.4188032588035073,0.6893923850864786,0.16794257,0.39907482,2,1,1,0
DB05105,3/29/2025 14:43,DB01,app_user,DELETE,payment_history,340,3,569.06,81.32,83.41,244,0,0,1,33,79.85,3,0,1,Comportement anormal,0,0.4181578263990348,0.6775523440099553,0.1672391,0.40968204,2,1,1,0
DB11904,2/28/2025 19:58,DB01,etl_user,UPDATE,transactions,2390,53,470.95,73.5,75.11,142,0,0,1,27,61.19,51,0,1,Comportement anormal,0,0.415190636467982,0.7425698618651886,0.1446814,0.35832065,2,1,1,0
DB04190,3/29/2025 17:27,DB02,etl_user,SELECT,customers,207,78,114.61,43.62,41.69,117,0,0,1,21,52.52,73,0,1,Comportement anormal,0,0.41500552819447517,0.2832004767291784,0.022278702,0.9395374,1,0,0,1
DB07870,7/12/2025 7:23,DB-CORE,admin,INSERT,cards,1500,23,387.17,71.73,78.64,285,0,0,1,25,59.12,44,0,1,Comportement anormal,0,0.4129526740613578,0.6475677568623419,0.2962493,0.29504097,2,1,1,0
DB10467,3/16/2025 13:28,DB02,admin,UPDATE,payment_history,1010,45,551.8,73.74,73.69,144,0,0,1,27,69.03,43,0,1,Comportement anormal,0,0.4100512654842256,0.6897525761310214,0.090771824,0.4496294,1,1,0,0
DB03768,2/11/2025 22:07,DB-PAY,etl_user,UPDATE,cards,1050,50,378.43,75.23,87.66,180,0,0,1,30,68.11,37,0,1,Comportement anormal,0,0.40852663569900116,0.6605530315116858,0.057883617,0.50714326,1,1,0,0
DB02120,3/24/2025 20:23,DB-CORE,report_user,DELETE,accounts,233,107,128.09,32.78,42.19,76,0,0,1,15,37.92,163,0,1,Comportement anormal,0,0.4083618112102818,0.7100401409553502,0.085114755,0.42993054,1,1,0,0
DB13251,4/14/2025 11:19,DB-PAY,admin,SELECT,transactions,520,14,551.85,64.29,78.41,278,0,0,1,25,64.87,10,0,1,Comportement anormal,0,0.4069068878646947,0.5399940758217148,0.13732505,0.54340154,3,1,1,1
DB08009,2/23/2025 22:29,DB-PAY,report_user,SELECT,fraud_alerts,860,13,576.0,84.15,82.18,229,0,0,1,34,88.45,15,0,1,Comportement anormal,0,0.4065028537442117,0.7494994578152385,0.18173395,0.28827515,2,1,1,0
DB01548,2/25/2025 15:23,DB-CORE,report_user,UPDATE,cards,360,14,538.86,70.27,86.38,231,0,0,1,34,83.98,22,0,1,Comportement anormal,0,0.4058889774939996,0.6430129717175908,0.10906149,0.46559247,1,1,0,0
DB03890,5/16/2025 7:04,DB01,etl_user,SELECT,accounts,1150,42,464.12,67.43,77.23,285,0,0,1,27,72.84,46,0,1,Comportement anormal,0,0.4047873860904996,0.6148361850707007,0.11242919,0.4870968,1,1,0,0
DB02218,6/12/2025 9:24,DB-CORE,app_user,SELECT,customers,870,4,564.24,72.9,72.1,173,0,0,1,30,88.51,5,0,1,Comportement anormal,0,0.40454666667814426,0.6516210169683508,0.118284814,0.44373417,1,1,0,0
DB03305,6/26/2025 19:02,DB01,report_user,SELECT,accounts,1490,65,482.09,62.48,76.91,166,0,0,1,26,75.62,90,0,1,Comportement anormal,0,0.40394168609826986,0.7203516293897992,0.11327406,0.37819937,1,1,0,0
DB07879,3/31/2025 16:55,DB02,app_user,DELETE,fraud_alerts,1510,42,455.61,72.55,79.1,313,0,0,1,25,67.62,30,0,1,Comportement anormal,0,0.4023913935401196,0.6649013148481117,0.27832875,0.26394412,2,1,1,0
DB05813,2/6/2025 19:42,DB-CORE,admin,UPDATE,fraud_alerts,820,12,397.0,60.15,68.61,140,0,0,1,19,42.16,13,0,1,Comportement anormal,0,0.40194850491141576,0.514227895488003,0.05397291,0.6376447,2,1,0,1
DB06885,2/3/2025 15:37,DB02,report_user,DELETE,cards,1210,23,325.92,69.52,77.4,239,0,0,1,19,53.26,44,0,1,Comportement anormal,0,0.4001202752136272,0.6401349365541582,0.1582895,0.40193638,2,1,1,0
DB09140,7/9/2025 11:38,DB01,report_user,SELECT,accounts,770,28,617.09,68.87,83.05,185,0,0,1,32,72.01,42,0,1,Comportement anormal,0,0.39924632502091156,0.6892510948327847,0.15546957,0.3530183,2,1,1,0
DB11004,6/10/2025 2:09,DB02,admin,DELETE,fraud_alerts,740,11,449.14,67.39,78.91,116,0,0,1,21,47.81,10,0,1,Comportement anormal,0,0.39844479531763827,0.5784061661576878,0.19892782,0.4180004,2,1,1,0
DB04014,2/11/2025 5:36,DB-PAY,etl_user,INSERT,transactions,1,0,147.95,42.22,51.18,745,0,0,1,44,91.4,0,0,1,Comportement anormal,0,0.3977405586256048,0.5175373057763162,0.03133998,0.6443444,2,1,0,1
DB01354,4/5/2025 21:27,DB-PAY,etl_user,DELETE,transactions,1090,4,423.16,66.23,75.8,187,0,0,1,24,61.37,2,0,1,Comportement anormal,0,0.3977151301014154,0.545108735265651,0.04334199,0.60469466,2,1,0,1
DB03000,4/12/2025 20:29,DB01,app_user,SELECT,payment_history,1550,61,620.71,56.3,82.73,128,0,0,1,23,63.95,53,0,1,Comportement anormal,0,0.39718872337336775,0.6920914658545086,0.13214451,0.3673302,2,1,1,0
DB01721,3/3/2025 7:44,DB02,app_user,DELETE,loans,1330,2,399.55,74.52,80.09,195,0,0,1,32,68.23,3,0,1,Comportement anormal,0,0.3965688480549086,0.6458293001690593,0.15084061,0.39303663,2,1,1,0
DB03805,2/13/2025 6:46,DB02,report_user,UPDATE,accounts,174,81,103.15,41.27,46.62,184,0,0,1,29,81.83,147,0,1,Comportement anormal,0,0.39628654345422465,0.5423136874899113,0.021534916,0.625011,2,1,0,1
DB11896,6/22/2025 8:46,DB02,app_user,SELECT,accounts,218,91,91.01,48.97,40.59,345,0,0,1,31,81.82,152,0,1,Comportement anormal,0,0.3961225498448407,0.5497410740645515,0.06798279,0.5706438,2,1,0,1
DB05206,2/19/2025 7:40,DB-CORE,admin,INSERT,transactions,150,3,253.47,67.56,85.05,167,0,0,1,30,67.58,3,0,1,Comportement anormal,0,0.3955375432132478,0.48968044792377813,0.14233027,0.5546019,3,1,1,1
DB07999,6/28/2025 19:27,DB-PAY,admin,DELETE,accounts,1310,18,456.17,65.83,74.6,148,0,0,1,28,80.14,31,0,1,Comportement anormal,0,0.39448220591900585,0.637716935907538,0.17115267,0.37457702,2,1,1,0
DB02016,5/14/2025 1:26,DB-PAY,etl_user,SELECT,payment_history,1790,54,574.92,73.89,70.3,213,0,0,1,27,75.01,34,0,1,Comportement anormal,0,0.39194486625767283,0.6874458070926825,0.04200624,0.44638255,1,1,0,0
DB02496,5/7/2025 16:08,DB02,report_user,SELECT,accounts,2200,17,428.87,57.8,69.03,147,0,0,1,27,70.51,26,0,1,Comportement anormal,0,0.3917363061708463,0.6266010103232421,0.10212799,0.44647992,1,1,0,0
DB06609,5/23/2025 18:57,DB01,etl_user,INSERT,loans,1980,18,389.37,71.04,73.87,176,0,0,1,21,48.9,9,0,1,Comportement anormal,0,0.3902272034976068,0.5971047280112455,0.19675209,0.3768248,2,1,1,0
DB08885,7/6/2025 17:47,DB-PAY,admin,UPDATE,payment_history,1240,26,385.71,81.17,84.77,208,0,0,1,30,69.44,28,0,1,Comportement anormal,0,0.38953734638416665,0.6600954443849294,0.20208116,0.30643544,2,1,1,0
DB10818,4/13/2025 17:23,DB02,app_user,UPDATE,accounts,1520,37,472.37,67.29,84.95,145,0,0,1,26,73.86,24,0,1,Comportement anormal,0,0.3889523687578329,0.6968790121725467,0.11588052,0.35409757,1,1,0,0
DB03089,4/2/2025 2:17,DB-CORE,admin,UPDATE,transactions,920,32,503.96,79.34,67.7,248,0,0,1,32,81.97,53,0,1,Comportement anormal,0,0.3889395416658981,0.7192503127103638,0.22692667,0.22064164,2,1,1,0
DB10067,6/5/2025 21:37,DB02,admin,UPDATE,accounts,1070,35,535.15,53.73,77.89,251,0,0,1,28,75.73,62,0,1,Comportement anormal,0,0.3886784903827765,0.6973726429413137,0.12894097,0.33972186,2,1,1,0
DB03206,2/14/2025 5:51,DB-PAY,report_user,UPDATE,cards,1180,42,361.42,69.57,77.96,267,0,0,1,30,70.7,41,0,1,Comportement anormal,0,0.3878558270437571,0.6443450465211429,0.05639952,0.4628229,1,1,0,0
DB06316,5/21/2025 19:01,DB-CORE,app_user,INSERT,audit_logs,660,30,251.24,76.88,79.09,180,0,0,1,34,84.15,37,0,1,Comportement anormal,0,0.3872123575700648,0.5594512273351333,0.21725205,0.3849338,2,1,1,0
DB00146,4/15/2025 7:10,DB01,admin,INSERT,cards,1690,39,432.07,83.08,72.97,157,0,0,1,26,55.86,67,0,1,Comportement anormal,0,0.3867552595479718,0.6697630337308141,0.20114547,0.28935727,2,1,1,0
DB00993,2/9/2025 23:12,DB-CORE,etl_user,UPDATE,accounts,1490,27,506.89,66.55,71.79,196,0,0,1,27,76.94,32,0,1,Comportement anormal,0,0.3856929082906726,0.696214717399026,0.0787172,0.3821468,1,1,0,0
DB02123,5/29/2025 16:58,DB-PAY,report_user,DELETE,accounts,177,78,73.97,40.67,44.4,136,0,0,1,23,63.2,140,0,1,Comportement anormal,0,0.3849241144764483,0.44027491876723157,0.040030338,0.6744671,2,1,0,1
DB03616,6/25/2025 20:38,DB01,admin,DELETE,transactions,550,15,458.65,74.33,79.5,167,0,0,1,30,85.05,16,0,1,Comportement anormal,0,0.3838682438146362,0.5920490369830398,0.211866,0.3476897,2,1,1,0
DB10539,3/22/2025 15:36,DB02,etl_user,INSERT,cards,1800,66,492.45,69.06,78.62,200,0,0,1,25,50.47,83,0,1,Comportement anormal,0,0.383858915774759,0.745828007485677,0.07137273,0.334376,1,1,0,0
DB05207,4/19/2025 4:08,DB02,admin,DELETE,customers,143,55,52.65,37.44,49.9,99,0,0,1,12,26.22,76,0,1,Comportement anormal,0,0.3836034105994181,0.46214151137407905,0.05884879,0.6298199,2,1,0,1
DB02944,4/6/2025 7:29,DB-CORE,app_user,UPDATE,cards,1590,11,482.51,56.36,69.86,151,0,0,1,21,44.31,13,0,1,Comportement anormal,0,0.38324025812496537,0.6149113041981994,0.103533834,0.43127564,1,1,0,0
DB01474,5/31/2025 23:10,DB-PAY,admin,SELECT,audit_logs,1060,4,342.04,71.58,78.1,331,0,0,1,25,64.91,2,0,1,Comportement anormal,0,0.3813127130475619,0.6005588919541175,0.16693395,0.3764453,2,1,1,0
DB05758,5/11/2025 6:00,DB-CORE,app_user,DELETE,audit_logs,660,7,578.06,63.23,80.56,327,0,0,1,29,85.79,12,0,1,Comportement anormal,0,0.38092108126517693,0.6165651695739198,0.17069267,0.3555054,2,1,1,0
DB12758,5/16/2025 18:51,DB-CORE,report_user,UPDATE,accounts,1070,25,500.57,66.72,70.42,255,0,0,1,25,71.82,22,0,1,Comportement anormal,0,0.3795382404436139,0.6410440799920165,0.122345425,0.37522522,1,1,0,0
DB03210,2/18/2025 2:36,DB-CORE,admin,SELECT,payment_history,184,80,108.39,37.49,52.81,108,0,0,1,16,35.96,80,0,1,Comportement anormal,0,0.3787447103162395,0.45296543487900115,0.06482932,0.6184394,2,1,0,1
DB04995,3/23/2025 21:15,DB01,admin,UPDATE,fraud_alerts,870,9,467.33,71.72,67.56,320,0,0,1,38,83.0,15,0,1,Comportement anormal,0,0.37769052379120077,0.6537344751593078,0.124032706,0.3553044,1,1,0,0
DB02828,5/17/2025 12:16,DB-PAY,etl_user,UPDATE,loans,1300,47,436.13,62.91,84.76,221,0,0,1,27,57.55,45,0,1,Comportement anormal,0,0.377461884300567,0.6228030886669673,0.08991425,0.41966832,1,1,0,0
DB13254,4/22/2025 2:19,DB-CORE,report_user,DELETE,fraud_alerts,470,18,435.43,73.57,73.98,178,0,0,1,32,91.72,31,0,1,Comportement anormal,0,0.3763677141655723,0.6316574250427603,0.11999263,0.3774531,1,1,0,0
DB04864,3/12/2025 3:10,DB02,etl_user,UPDATE,transactions,135,28,137.09,50.5,49.55,762,0,0,1,35,74.33,48,0,1,Comportement anormal,0,0.3754073405638468,0.35355812665078984,0.038786057,0.73387784,1,0,0,1
DB03807,6/5/2025 11:47,DB02,report_user,UPDATE,audit_logs,1,0,64.83,49.75,54.09,576,0,0,1,32,44.1,0,0,1,Comportement anormal,0,0.37496629291050704,0.4177506844184717,0.054656148,0.65249205,2,1,0,1
DB05822,7/7/2025 5:39,DB-CORE,admin,DELETE,customers,990,48,443.33,76.82,76.61,227,0,0,1,24,53.81,64,0,1,Comportement anormal,0,0.3747083437089916,0.6577785884275424,0.16998687,0.29635957,2,1,1,0
DB05209,3/14/2025 1:18,DB01,app_user,INSERT,customers,370,16,422.39,75.11,78.62,189,0,0,1,34,74.82,21,0,1,Comportement anormal,0,0.37385429750793286,0.5092833581838938,0.20128018,0.41099936,2,1,1,0
DB09940,2/23/2025 18:34,DB01,admin,DELETE,fraud_alerts,1900,36,480.32,51.51,80.68,134,0,0,1,22,55.89,46,0,1,Comportement anormal,0,0.3714333359113697,0.6227613042924892,0.115162104,0.3763766,1,1,0,0
DB05184,6/9/2025 0:33,DB-CORE,report_user,INSERT,loans,116,33,108.81,47.92,43.95,145,0,0,1,16,41.14,41,0,1,Comportement anormal,0,0.37054354573393034,0.22368930653048058,0.037887245,0.8500541,1,0,0,1
DB09995,6/19/2025 10:24,DB01,app_user,DELETE,payment_history,163,78,115.08,41.59,46.25,353,0,0,1,45,71.75,155,0,1,Comportement anormal,0,0.37037597648141896,0.5464677677106295,0.15257362,0.41208655,2,1,1,0
DB01205,3/26/2025 0:56,DB-CORE,admin,DELETE,customers,1410,50,383.58,58.67,67.01,138,0,0,1,24,54.34,55,0,1,Comportement anormal,0,0.3702549943671383,0.5813902197318548,0.079592004,0.44978276,1,1,0,0
DB11336,4/25/2025 15:18,DB02,etl_user,UPDATE,fraud_alerts,1220,55,486.53,61.55,82.1,149,0,0,1,27,70.67,56,0,1,Comportement anormal,0,0.3700443592179612,0.663753140422343,0.0449417,0.40143824,1,1,0,0
DB06477,4/23/2025 13:29,DB-CORE,admin,INSERT,fraud_alerts,1490,53,424.86,70.9,72.56,124,0,0,1,24,54.69,31,0,1,Comportement anormal,0,0.36946624597094385,0.6469611623937465,0.10349419,0.3579434,1,1,0,0
DB10595,6/3/2025 18:36,DB02,report_user,UPDATE,customers,410,7,433.17,77.64,73.24,196,0,0,1,31,83.65,9,0,1,Comportement anormal,0,0.3693839872020441,0.5741361719781033,0.308273,0.2257428,2,1,1,0
DB05117,3/9/2025 16:21,DB-PAY,admin,SELECT,transactions,960,29,428.86,65.22,83.49,172,0,0,1,21,42.03,20,0,1,Comportement anormal,0,0.3691243914961517,0.5818280095457139,0.16302474,0.36252043,2,1,1,0
DB10003,7/8/2025 0:20,DB-CORE,app_user,DELETE,audit_logs,90,3,285.75,74.67,86.77,270,0,0,1,32,80.17,1,0,1,Comportement anormal,0,0.36893089256161654,0.5453029019079864,0.20335938,0.3581304,2,1,1,0
DB11566,6/13/2025 20:15,DB-PAY,app_user,SELECT,cards,440,7,500.1,78.19,76.41,185,0,0,1,29,67.55,10,0,1,Comportement anormal,0,0.36734922112574386,0.47815213744491963,0.18693504,0.4369605,2,1,1,0
DB12110,5/25/2025 12:54,DB01,app_user,UPDATE,transactions,300,7,423.36,57.89,67.7,113,0,0,1,20,57.28,11,0,1,Comportement anormal,0,0.3668701423128102,0.4257678979395786,0.091634445,0.5832081,2,1,0,1
DB09532,6/7/2025 18:06,DB-CORE,app_user,UPDATE,customers,1620,25,465.37,76.4,73.91,205,0,0,1,33,82.4,48,0,1,Comportement anormal,0,0.36676830659502,0.7211792203841584,0.071389094,0.3077366,1,1,0,0
DB00307,6/5/2025 8:31,DB-PAY,admin,UPDATE,loans,660,16,400.93,67.44,67.55,185,0,0,1,18,45.07,22,0,1,Comportement anormal,0,0.36649789470637345,0.4963807779015452,0.08090708,0.5222058,2,1,0,1
DB00052,5/14/2025 9:21,DB-PAY,report_user,DELETE,transactions,10,0,494.18,61.57,70.77,232,0,0,1,29,76.43,0,0,1,Comportement anormal,0,0.366281505906848,0.48923466051896775,0.21196334,0.39764652,2,1,1,0
DB03143,3/29/2025 9:55,DB-CORE,admin,INSERT,transactions,193,71,128.78,53.86,43.05,157,0,0,1,29,82.14,117,0,1,Comportement anormal,0,0.36545120724155106,0.45310574168305406,0.03774593,0.60550195,2,1,0,1
DB05826,7/4/2025 4:07,DB02,report_user,UPDATE,transactions,77,8,93.8,34.17,53.53,200,0,0,1,19,44.47,7,0,1,Comportement anormal,0,0.36533433926743314,0.3112269858313217,0.0401358,0.74464023,1,0,0,1
DB10209,3/7/2025 2:32,DB02,admin,UPDATE,accounts,500,9,540.68,65.74,66.08,263,0,0,1,20,40.24,13,0,1,Comportement anormal,0,0.3652343395243811,0.6163009383948824,0.20953374,0.26986834,2,1,1,0
DB06019,4/5/2025 17:23,DB-CORE,admin,INSERT,audit_logs,1000,48,425.66,72.62,57.25,144,0,0,1,28,61.37,89,0,1,Comportement anormal,0,0.3627682438845394,0.647259611295151,0.18479012,0.256255,2,1,1,0
DB03931,6/23/2025 19:33,DB-PAY,app_user,SELECT,fraud_alerts,1590,62,442.83,60.47,74.26,157,0,0,1,23,46.26,70,0,1,Comportement anormal,0,0.361822455524967,0.6066839453565059,0.07297703,0.4058064,1,1,0,0
DB07789,2/12/2025 13:01,DB-PAY,app_user,UPDATE,loans,137,49,98.1,43.63,39.84,621,0,0,1,34,75.66,58,0,1,Comportement anormal,0,0.36174931299964513,0.3006186797404266,0.022659335,0.7619699,1,0,0,1
DB12575,4/21/2025 9:21,DB02,etl_user,INSERT,accounts,1060,9,440.23,74.81,70.85,168,0,0,1,20,51.0,13,0,1,Comportement anormal,0,0.3611348184553446,0.6011767871998732,0.286182,0.19604568,2,1,1,0
DB02746,4/3/2025 23:49,DB-PAY,etl_user,INSERT,customers,1190,35,564.39,66.69,74.47,232,0,0,1,26,64.82,67,0,1,Comportement anormal,0,0.3597871710613168,0.57560665898168,0.12896791,0.37478694,2,1,1,0
DB13436,3/18/2025 16:55,DB02,admin,SELECT,loans,206,99,133.17,44.27,41.33,547,0,0,1,41,64.02,164,0,1,Comportement anormal,0,0.35940279616268,0.6747439743087149,0.107934065,0.29553035,1,1,0,0
DB11838,7/13/2025 2:31,DB02,admin,DELETE,loans,1480,48,451.42,58.95,65.73,116,0,0,1,22,55.82,52,0,1,Comportement anormal,0,0.35768988254147566,0.5956138006591141,0.08280476,0.3946511,1,1,0,0
DB01271,4/7/2025 0:49,DB-CORE,report_user,SELECT,cards,121,30,144.17,35.87,58.48,323,0,0,1,24,55.25,26,0,1,Comportement anormal,0,0.3573195900442307,0.2120992737776352,0.055269927,0.80458957,1,0,0,1
DB13003,5/11/2025 12:56,DB02,admin,DELETE,transactions,510,10,370.84,67.02,67.69,190,0,0,1,22,47.73,16,0,1,Comportement anormal,0,0.3572989690662937,0.5186012352590311,0.1773364,0.37595928,2,1,1,0
DB12742,2/27/2025 7:07,DB01,app_user,SELECT,accounts,980,8,489.66,73.96,76.15,165,0,0,1,27,78.24,12,0,1,Comportement anormal,0,0.35707076454805103,0.5974787343933214,0.1296994,0.34403417,2,1,1,0
DB07858,2/3/2025 12:49,DB02,etl_user,INSERT,cards,214,81,89.71,40.39,47.47,301,0,0,1,19,54.7,102,0,1,Comportement anormal,0,0.35641915085578524,0.3880017990667987,0.062116817,0.61913884,1,0,0,1
DB07092,2/13/2025 16:58,DB02,report_user,DELETE,audit_logs,182,64,150.53,52.11,48.46,593,0,0,1,40,74.23,105,0,1,Comportement anormal,0,0.35613156086725634,0.5564519886381221,0.023596594,0.4883461,1,1,0,0
DB00465,4/12/2025 5:20,DB01,admin,INSERT,accounts,80,5,78.43,44.67,36.33,669,0,0,1,39,66.51,8,0,1,Comportement anormal,0,0.35556492903024534,0.4029490038213306,0.066948436,0.59679735,1,0,0,1
DB05864,3/2/2025 8:44,DB01,admin,INSERT,payment_history,1250,43,526.64,66.34,85.07,210,0,0,1,31,85.56,58,0,1,Comportement anormal,0,0.35517926210640954,0.7185770517432417,0.06107874,0.285882,1,1,0,0
DB11830,4/24/2025 17:17,DB02,report_user,INSERT,payment_history,10,0,505.36,58.89,71.93,261,0,0,1,20,47.25,0,0,1,Comportement anormal,0,0.355105473118183,0.5252430096779973,0.14446764,0.39560577,2,1,1,0
DB02072,2/23/2025 17:00,DB-CORE,report_user,DELETE,cards,162,80,138.1,58.66,54.68,156,0,0,1,29,82.08,127,0,1,Comportement anormal,0,0.3548866393292361,0.459864659495477,0.046266716,0.55852854,2,1,0,1
DB02462,6/11/2025 3:55,DB01,app_user,INSERT,audit_logs,800,12,485.54,72.57,78.17,199,0,0,1,29,59.89,20,0,1,Comportement anormal,0,0.3546056676634137,0.5237473931097937,0.20043123,0.33963838,2,1,1,0
DB00250,2/12/2025 15:25,DB01,admin,INSERT,accounts,340,8,543.67,62.11,79.39,161,0,0,1,31,65.94,12,0,1,Comportement anormal,0,0.3544163555241437,0.5313300640394719,0.2140953,0.3178237,2,1,1,0
DB09286,2/15/2025 3:49,DB-CORE,admin,UPDATE,loans,900,40,345.45,57.9,83.67,142,0,0,1,21,58.34,29,0,1,Comportement anormal,0,0.35423112257952966,0.5278380690406406,0.10227578,0.43257952,1,1,0,0
DB01523,2/17/2025 5:29,DB02,etl_user,INSERT,payment_history,1330,18,466.34,48.9,80.5,119,0,0,1,23,48.58,31,0,1,Comportement anormal,0,0.3539898619946786,0.5481616335800135,0.0656102,0.44819775,1,1,0,0
DB13243,5/29/2025 9:11,DB02,report_user,SELECT,transactions,530,13,480.42,66.76,71.79,165,0,0,1,25,65.37,19,0,1,Comportement anormal,0,0.35324917461364064,0.4644881256189524,0.079551905,0.5157075,1,1,0,0
DB06628,2/11/2025 1:59,DB-CORE,report_user,DELETE,transactions,47,20,96.97,44.13,49.44,740,0,0,1,54,89.78,35,0,1,Comportement anormal,0,0.35307182492278555,0.5788969545502226,0.046211544,0.43410698,1,1,0,0
DB08930,2/25/2025 11:39,DB02,report_user,SELECT,transactions,210,4,410.51,70.11,71.86,330,0,0,1,28,70.73,7,0,1,Comportement anormal,0,0.35284515001204503,0.5258288093753722,0.0723544,0.46035224,1,1,0,0
DB12582,7/12/2025 3:41,DB-PAY,admin,DELETE,accounts,630,15,300.87,76.28,88.09,157,0,0,1,26,54.44,14,0,1,Comportement anormal,0,0.3526933705091082,0.5716485128639944,0.31808954,0.16834205,2,1,1,0
DB09201,2/1/2025 19:33,DB01,app_user,UPDATE,audit_logs,1280,17,242.24,65.62,69.43,143,0,0,1,16,44.27,13,0,1,Comportement anormal,0,0.35230184920245167,0.5983098768476772,0.061158516,0.39743716,1,1,0,0
DB13350,7/13/2025 15:41,DB02,admin,UPDATE,fraud_alerts,1120,20,487.48,71.88,71.47,174,0,0,1,23,63.35,38,0,1,Comportement anormal,0,0.35224834183130976,0.5813168763898109,0.15603249,0.31939566,2,1,1,0
DB11076,5/2/2025 13:58,DB02,admin,DELETE,transactions,850,36,500.55,53.71,76.61,193,0,0,1,33,84.45,28,0,1,Comportement anormal,0,0.35199510629168484,0.63393402323697,0.07936709,0.3426842,1,1,0,0
DB09526,5/18/2025 5:35,DB-PAY,app_user,UPDATE,accounts,90,29,66.51,31.29,39.01,55,0,0,1,11,25.13,40,0,1,Comportement anormal,0,0.3500330837996321,0.4757225453649513,0.059427444,0.51494926,1,1,0,0
DB13395,3/25/2025 2:26,DB01,etl_user,UPDATE,accounts,1450,57,414.38,73.85,65.81,171,0,0,1,25,54.86,100,0,1,Comportement anormal,0,0.348342715486144,0.7107090243227926,0.05606032,0.2782588,1,1,0,0
DB04268,3/6/2025 16:05,DB01,report_user,SELECT,fraud_alerts,980,24,369.9,70.89,66.06,314,0,0,1,27,76.74,41,0,1,Comportement anormal,0,0.348285679852325,0.516401599601979,0.033764992,0.49469045,1,1,0,0
DB06145,3/12/2025 8:46,DB-CORE,app_user,DELETE,fraud_alerts,114,18,131.26,40.9,58.78,504,0,0,1,44,76.6,22,0,1,Comportement anormal,0,0.34778970115041535,0.35471659176515935,0.044312175,0.64434034,1,0,0,1
