Event_id,Timestamp,Src_ip,Dst_ip,Src_port,Dst_port,Protocol,Action,Bytes_sent,Bytes_received,Packet_count,Connection_duration_sec,Firewall_rule_id,Rule_action,Network_zone_src,Network_zone_dst,Latency_ms,Packet_loss_pct,Cpu_usage_fw_pct,Memory_usage_fw_pct,Concurrent_connections,Nat_translation,is_anomaly,Anomaly_type,Risk,composite_score,IF_score,AE_score,LSTM_score,ensemble_votes,IF_anomaly,AE_anomaly,LSTM_anomaly
FW-20250613-6F1JMXNW,6/13/2025 5:00,185.233.69.201,185.119.167.58,47595,53,UDP,ALLOW,13649,11594,50,9.68,RULE-8796,accept,external,vpn,878.2,24.58,91.99,22.39,12,False,1,Latence / Perte paquet,10,0.3072489605108674,0.5832520107209015,0.026967261,0.3115276,1,1,0,0
FW-20250622-32R5K14Y,6/22/2025 5:29,10.105.246.78,185.243.150.95,52236,80,TCP,ALLOW,13530,5889,38,0.1,RULE-5589,accept,management,cloud,25.9,0.65,21.87,30.76,1,False,0,Normal,0,0.15930359422206672,0.13816468090682602,0.007945581,0.33180052,0,0,0,0
FW-20250304-J8CUMKW4,3/4/2025 8:51,172.16.170.50,172.16.201.43,54627,0,ICMP,ALLOW,10228,22916,66,14.52,RULE-9337,accept,dmz,dmz,34.88,0.58,25.87,38.03,2,False,0,Normal,0,0.18729104833215923,0.2295627291920915,0.01790101,0.3144094,0,0,0,0
FW-20250601-M8HOPCK0,6/1/2025 5:53,185.4.50.55,10.2.35.30,52192,80,TCP,ALLOW,12083,10923,46,6.0,RULE-2664,accept,vpn,management,1416.68,15.88,93.84,31.02,2,True,1,Latence / Perte paquet,10,0.3563843782240757,0.48860034808355834,0.031704515,0.5488483,2,1,0,1
FW-20250301-TPBKMBLF,3/1/2025 5:20,185.93.74.96,10.115.213.118,29110,53157,TCP,DENY,7661,7495,30,9.56,RULE-9598,drop,cloud,management,23.88,0.74,20.62,26.99,1,False,1,Port inhabituel,8,0.4198872996041448,0.5375913836566422,0.020890296,0.7011802,2,1,0,1
FW-20250417-Y4JJQL4S,4/17/2025 0:23,10.186.7.181,172.16.99.248,65263,396,ICMP,DENY,9914,14219,17,0.08,RULE-4173,drop,internal,dmz,23.04,0.2,25.11,31.64,4,True,1,Comportement anormal,4,0.37153578108799273,0.4470844769850914,0.05299904,0.6145238,2,1,0,1
FW-20250411-YYAB3659,4/11/2025 5:44,185.163.220.75,10.7.147.2,29425,443,TCP,ALLOW,19525,20258,79,16.13,RULE-8744,accept,external,internal,15.04,0.0,14.74,32.74,17,False,0,Normal,0,0.228115079488017,0.15027652084278414,0.01461549,0.5194532,0,0,0,0
FW-20250519-W7NOL1G2,5/19/2025 10:12,185.82.135.73,172.16.103.240,48132,3306,TCP,ALLOW,7526,16824,48,8.77,RULE-6650,accept,cloud,dmz,20.3,0.36,15.92,20.68,7,False,0,Normal,0,0.18488898484788432,0.16874525554871844,0.0058519365,0.38006976,0,0,0,0
FW-20250302-TYQ6O52W,3/2/2025 22:32,185.30.155.248,185.39.188.241,1349,8080,TCP,ALLOW,10498,5670,32,6.47,RULE-4292,accept,cloud,cloud,20.87,0.8,17.1,27.85,1,False,0,Normal,0,0.1695196603643133,0.21238977971516054,0.0048208036,0.2913484,0,0,0,0
FW-20250402-A7SCLCW7,4/2/2025 16:24,185.225.230.67,10.192.140.230,39341,80,TCP,ALLOW,10654,17821,56,12.15,RULE-3697,accept,external,internal,26.22,0.93,22.71,27.37,13,False,0,Normal,0,0.059145767197895514,0.033348590469773016,0.0026011276,0.14148758,0,0,0,0
FW-20250626-IME7C9XJ,6/26/2025 23:01,185.126.151.20,10.183.46.67,12212,53,UDP,ALLOW,2238922,18398,10858,14.77,RULE-5452,accept,vpn,management,404.64,1.22,93.48,96.66,5300,True,1,DDoS,10,0.3492689436487484,0.8348420950210476,0.05982826,0.15313648,1,1,0,0
FW-20250401-P0404KQ0,4/1/2025 20:23,185.148.232.137,185.109.247.74,61739,0,ICMP,ALLOW,290,7200,14,5.52,RULE-9277,accept,cloud,external,1009.76,22.32,89.6,30.83,1,False,1,Latence / Perte paquet,10,0.3797937137082914,0.592282690762192,0.0663872,0.48071125,1,1,0,0
FW-20250322-V8VOXF9X,3/22/2025 11:59,10.89.129.76,185.149.232.138,62875,0,ICMP,ALLOW,10438,15762,52,13.6,RULE-6803,accept,management,cloud,17.5,0.44,8.35,28.0,1,False,1,Comportement anormal,4,0.29143220024251343,0.2730678075758637,0.012874742,0.58835405,1,0,0,1
FW-20250705-6A1MPLF0,7/5/2025 0:13,185.41.169.193,185.25.43.250,51241,25,TCP,ALLOW,9661,18580,56,4.96,RULE-3521,accept,vpn,cloud,12.09,0.29,17.81,26.04,11,True,0,Normal,0,0.23412681828493223,0.18906438791913827,0.012857528,0.50045854,0,0,0,0
FW-20250714-VCYRRIQP,7/14/2025 21:38,172.16.22.80,185.122.99.170,47582,443,TCP,ALLOW,15457,17651,66,6.2,RULE-4060,accept,dmz,cloud,25.36,0.31,21.64,25.79,13,False,0,Normal,0,0.19201905470997027,0.14292594943299683,0.0042145518,0.42891666,0,0,0,0
FW-20250222-O7HUSRVP,2/22/2025 4:29,172.16.122.160,10.29.116.153,44021,25,TCP,ALLOW,5358,488,11,3.32,RULE-6639,accept,dmz,internal,20.31,1.04,26.88,35.15,2,False,0,Normal,0,0.18240769525979736,0.1865328366492622,0.0126745235,0.34801573,0,0,0,0
FW-20250314-FVAR1O3D,3/14/2025 13:38,185.241.67.77,185.49.201.47,17669,80,TCP,ALLOW,9300,17397,53,7.88,RULE-4709,accept,vpn,vpn,24.89,1.04,21.78,35.66,13,True,0,Normal,0,0.1216618847719868,0.20139739215285782,0.009996093,0.15359217,0,0,0,0
FW-20250323-A2S5KCV7,3/23/2025 7:49,185.242.165.167,185.171.226.239,45477,0,ICMP,ALLOW,13222,5307,37,12.31,RULE-2215,accept,cloud,vpn,12.4,0.58,21.86,34.01,19,False,0,Normal,0,0.16782430860025796,0.22081044705951547,0.007603613,0.27505887,0,0,0,0
FW-20250211-ZPLDTBP2,2/11/2025 7:02,185.66.72.15,185.163.194.65,61196,80,TCP,ALLOW,100,11129,22,4.08,RULE-9676,accept,external,external,19.43,0.01,20.54,32.47,3,False,0,Normal,0,0.11954702173932541,0.10413681206149308,0.010217448,0.2442868,0,0,0,0
FW-20250713-GRU85WAS,7/13/2025 13:39,185.212.20.181,10.50.147.166,23381,443,TCP,ALLOW,7366,8990,32,0.32,RULE-8880,accept,cloud,internal,14.53,0.0,19.68,26.7,1,False,0,Normal,0,0.09639652714719098,0.09272494880377416,0.011820768,0.18464386,0,0,0,0
FW-20250403-G13D1SHX,4/3/2025 6:36,10.102.124.167,172.16.56.239,41911,53,UDP,ALLOW,13839,14077,55,10.62,RULE-1444,accept,internal,dmz,24.47,0.29,20.58,18.23,17,True,0,Normal,0,0.14888720788791918,0.3012998937661988,0.011085653,0.13427608,0,0,0,0
FW-20250709-WNX2MZ3U,7/9/2025 10:21,10.93.229.93,10.117.244.243,15286,0,ICMP,ALLOW,27027,7994,70,22.35,RULE-6702,accept,management,internal,18.3,0.67,19.24,32.58,17,False,0,Normal,0,0.20361584451946746,0.32561617518672736,0.0105407005,0.27469066,0,0,0,0
FW-20250226-KB4IW8Y0,2/26/2025 20:08,185.208.30.240,185.166.158.96,8143,0,ICMP,ALLOW,4224414,9685,9340,8.72,RULE-2551,accept,cloud,cloud,513.07,0.66,94.44,89.44,16825,False,1,DDoS,10,0.4288517585667219,0.8500252965904015,0.10055174,0.33597824,1,1,0,0
FW-20250406-1H3YSIVM,4/6/2025 22:31,185.37.22.183,10.188.91.96,59545,53,UDP,ALLOW,12569,16306,57,11.27,RULE-1209,accept,vpn,management,14.63,0.26,13.92,23.48,1,True,1,Comportement anormal,4,0.318618209942307,0.33914670321084844,0.011851376,0.60485655,1,0,0,1
FW-20250626-YHNKUPL8,6/26/2025 12:50,185.125.5.199,185.104.29.82,58806,25,TCP,ALLOW,3350,15131,36,0.1,RULE-8482,accept,external,vpn,24.22,0.31,22.15,40.88,20,False,1,Comportement anormal,4,0.28347730666849974,0.17298748993736396,0.011160107,0.6662843,1,0,0,1
FW-20250418-05DFKVE0,4/18/2025 22:33,10.29.108.15,185.167.242.110,15983,413,TCP,DENY,11891,17764,4,1.26,RULE-3863,drop,management,external,31.15,1.04,29.76,24.46,17,False,1,Comportement anormal,4,0.39471407014058757,0.4633221113063909,0.036776334,0.68404377,2,1,0,1
FW-20250301-5TLJBQX9,3/1/2025 13:19,10.171.17.49,172.16.80.139,18362,80,TCP,ALLOW,4612936,9236,6876,0.1,RULE-3274,accept,internal,dmz,779.36,0.51,95.43,94.43,18491,True,1,DDoS,10,0.5202613788096265,0.7867429233336916,0.097078,0.6769632,2,1,0,1
FW-20250218-MRVWT03K,2/18/2025 10:31,10.237.136.90,10.147.12.9,7724,0,ICMP,ALLOW,14707,12680,54,15.85,RULE-1932,accept,management,management,11.79,0.47,13.61,38.32,17,False,1,Comportement anormal,4,0.2702341284293703,0.255891382601491,0.015818896,0.5389921,1,0,0,1
FW-20250302-21BJ5F97,3/2/2025 6:04,172.16.86.67,185.224.43.90,53128,3389,TCP,ALLOW,2489777,8514,8634,15.48,RULE-5793,accept,dmz,cloud,270.39,1.42,88.28,99.01,5260,False,1,DDoS,10,0.4903855299197271,0.6876334176190599,0.20850506,0.5750181,3,1,1,1
FW-20250204-SUOG05DP,2/4/2025 7:28,10.191.236.174,185.204.82.237,42120,25,TCP,ALLOW,8400,9625,36,9.7,RULE-8054,accept,internal,vpn,28.08,0.87,19.58,25.7,1,True,1,Comportement anormal,4,0.26283759145647284,0.14643217678993933,0.0061286613,0.63595194,1,0,0,1
FW-20250206-T267DMVD,2/6/2025 3:52,185.231.227.141,10.79.210.39,29417,443,TCP,ALLOW,10709,100,21,1.42,RULE-5856,accept,cloud,internal,25.23,0.46,23.45,29.98,1,False,1,Comportement anormal,4,0.241940024528318,0.16259759544108318,0.0038353903,0.5593871,1,0,0,1
FW-20250617-EY5U3K6B,6/17/2025 20:43,185.146.128.235,172.16.180.152,62608,80,TCP,ALLOW,12588,15425,56,20.66,RULE-5347,accept,vpn,dmz,28.08,0.47,28.66,30.68,1,True,0,Normal,0,0.25991937852675867,0.27726287094578594,0.0157027,0.48679256,0,0,0,0
FW-20250308-D41A0HZJ,3/8/2025 13:12,10.0.154.202,185.90.54.210,36153,443,TCP,ALLOW,10162,6439,33,7.59,RULE-1929,accept,internal,cloud,23.72,0.0,21.69,29.74,11,True,0,Normal,0,0.15072189640315137,0.09705369908546692,0.008437011,0.34667498,0,0,0,0
FW-20250627-883R7B4I,6/27/2025 13:01,185.65.7.112,10.28.133.188,63013,0,ICMP,ALLOW,2245755,3512,18049,13.25,RULE-4781,accept,vpn,internal,511.92,0.37,89.67,98.04,13259,True,1,DDoS,10,0.40774113822237473,0.929791346587414,0.05379742,0.23963465,1,1,0,0
FW-20250308-P75XC3AF,3/8/2025 22:48,10.86.146.127,10.250.67.18,53372,0,ICMP,ALLOW,14852,6937,43,7.33,RULE-9754,accept,internal,internal,18.9,0.76,24.53,28.69,1,True,0,Normal,0,0.16240160871834394,0.17161425524140403,0.00247712,0.31311345,0,0,0,0
FW-20250213-GTROLNDG,2/13/2025 8:13,185.84.22.155,185.243.72.147,62983,53,UDP,ALLOW,2591877,23778,19452,7.45,RULE-9595,accept,external,external,690.76,0.11,86.94,83.4,11070,False,1,DDoS,10,0.5630065056744611,0.8502209940741645,0.31798422,0.5208143,2,1,1,0
FW-20250712-D7JKM93S,7/12/2025 19:08,185.192.204.142,10.191.69.25,5745,0,ICMP,ALLOW,13286,4912,36,12.32,RULE-5290,accept,external,management,34.64,0.91,27.5,27.95,10,False,1,Comportement anormal,4,0.24937718221771168,0.1595470942512884,0.0067871506,0.5817973,1,0,0,1
FW-20250523-MQ6IMSJW,5/23/2025 4:23,172.16.138.99,10.115.70.104,21961,22,TCP,ALLOW,6459,17409,47,19.3,RULE-5323,accept,dmz,management,30.45,0.14,22.68,36.15,1,False,1,Comportement anormal,4,0.22670739577941015,0.11008171082979192,0.011071336,0.55896914,1,0,0,1
FW-20250212-R88CFKTE,2/12/2025 6:45,185.30.208.196,172.16.243.228,1847,443,TCP,ALLOW,14655,15855,61,11.6,RULE-6857,accept,external,dmz,29.05,1.28,30.32,29.21,4,False,0,Normal,0,0.18737329863229668,0.1473356069317244,0.008885271,0.40589902,0,0,0,0
FW-20250522-FUSFXG7Q,5/22/2025 21:41,10.107.185.14,185.68.163.215,18914,80,TCP,ALLOW,5432,18023,46,6.33,RULE-2030,accept,management,external,6.81,0.36,19.34,31.25,11,False,0,Normal,0,0.1116283163685508,0.06993488323208914,0.0058178296,0.25913224,0,0,0,0
FW-20250413-7V65R3JH,4/13/2025 11:24,10.244.26.227,185.100.138.112,4440,58776,TCP,DENY,16252,12632,57,10.77,RULE-9526,drop,internal,external,23.13,0.1,20.4,34.63,3,True,1,Port inhabituel,8,0.27500737426810445,0.6485027829001243,0.020200497,0.15631884,1,1,0,0
FW-20250625-UPXWDG2X,6/25/2025 8:44,172.16.44.96,185.191.34.108,26100,22,TCP,ALLOW,15703,10528,52,0.77,RULE-2841,accept,dmz,vpn,26.34,0.95,29.33,27.16,13,False,0,Normal,0,0.13688426081307636,0.16322608818018156,0.007721519,0.23970518,0,0,0,0
FW-20250404-MWSHPJM6,4/4/2025 7:54,10.234.220.206,172.16.92.42,29137,0,ICMP,ALLOW,16465,10834,54,4.42,RULE-5485,accept,internal,dmz,23.57,0.0,13.17,30.79,2,True,0,Normal,0,0.17854202857345292,0.20308409748911702,0.0079493085,0.32459268,0,0,0,0
FW-20250516-2FH5H9AG,5/16/2025 8:40,185.12.170.168,185.187.169.162,64581,53,UDP,ALLOW,13618,13162,53,14.79,RULE-4027,accept,cloud,cloud,17.2,0.79,20.48,34.5,7,False,0,Normal,0,0.2308009137747503,0.2772638075166393,0.014155511,0.40098342,0,0,0,0
FW-20250218-JT89KQ4E,2/18/2025 16:47,185.92.76.219,185.8.191.170,19570,3306,TCP,ALLOW,19559,12676,64,12.82,RULE-1714,accept,cloud,cloud,24.91,0.89,26.54,37.9,4,False,0,Normal,0,0.17898041352834837,0.18652362660189084,0.004803449,0.34561417,0,0,0,0
FW-20250702-WHGNNT5X,7/2/2025 10:38,185.211.28.196,172.16.229.126,60285,590,ICMP,DENY,8572,12233,13,0.91,RULE-5017,drop,cloud,dmz,23.65,0.13,18.56,34.09,1,False,1,Comportement anormal,4,0.27450583708844184,0.4702969292569636,0.04456705,0.30865353,1,1,0,0
FW-20250302-MFNMU79E,3/2/2025 16:44,185.41.90.193,10.184.22.88,36972,53,UDP,ALLOW,15622,23183,77,16.05,RULE-8190,accept,vpn,management,30.47,0.37,33.92,32.68,11,True,1,Comportement anormal,4,0.23706976411531597,0.44401291833192785,0.02318761,0.24400876,1,1,0,0
FW-20250527-Z7H26IBF,5/27/2025 4:09,185.193.74.41,10.40.156.168,14168,25,TCP,ALLOW,1817,5703,15,7.86,RULE-1236,accept,vpn,management,26.59,0.37,19.53,26.25,1,True,0,Normal,0,0.16281760839955753,0.1846108780864401,0.005210428,0.29863152,0,0,0,0
FW-20250222-C91JHB8A,2/22/2025 23:32,172.16.66.54,172.16.206.253,38767,8080,TCP,ALLOW,7278,10429,35,15.29,RULE-9314,accept,dmz,dmz,20.22,0.08,15.57,33.65,1,False,0,Normal,0,0.11799723881800651,0.10127654420792104,0.009444939,0.24327023,0,0,0,0
FW-20250514-5BN5VF59,5/14/2025 11:16,185.147.26.158,185.114.149.198,38217,22,TCP,ALLOW,2379,13904,32,12.77,RULE-2044,accept,vpn,external,37.23,0.35,31.41,27.31,1,True,0,Normal,0,0.16848428591755035,0.17259952559074765,0.014261261,0.31859207,0,0,0,0
FW-20250420-2ZDZ14H2,4/20/2025 20:41,185.16.195.102,185.172.215.178,25455,443,TCP,ALLOW,2899,10490,26,0.72,RULE-9233,accept,cloud,cloud,25.41,1.56,19.97,26.32,14,False,0,Normal,0,0.12441533965713891,0.14643856995842194,0.021069024,0.20573843,0,0,0,0
FW-20250326-FE9BBS8A,3/26/2025 9:08,172.16.163.240,185.131.170.203,1741,5432,TCP,ALLOW,5813,22167,55,10.99,RULE-5157,accept,dmz,cloud,20.32,0.5,18.49,28.76,27,False,0,Normal,0,0.14706046142802953,0.19152529656518458,0.010997928,0.23865816,0,0,0,0
FW-20250618-EZLNPPTS,6/18/2025 15:20,185.62.59.40,185.165.161.166,35721,443,TCP,ALLOW,5572,11633,34,7.21,RULE-2318,accept,cloud,external,23.25,0.65,16.11,37.78,9,False,0,Normal,0,0.06775854457260276,0.06610083880174471,0.004913444,0.13226135,0,0,0,0
FW-20250702-DTPZI4WZ,7/2/2025 23:57,185.243.4.109,10.57.94.107,51719,80,TCP,ALLOW,14110,16655,61,17.13,RULE-6613,accept,vpn,management,25.49,1.22,16.39,30.9,5,True,0,Normal,0,0.09636435626710056,0.18512372113807796,0.009820786,0.09414856,0,0,0,0
FW-20250704-N1XJ320D,7/4/2025 21:51,10.0.155.157,185.36.49.171,38777,53,UDP,ALLOW,6895,13402,40,9.43,RULE-7303,accept,management,external,21.91,0.44,31.02,27.69,2,False,0,Normal,0,0.14074692816377612,0.1917673005786816,0.008719887,0.2217536,0,0,0,0
FW-20250228-NTOYHJXS,2/28/2025 5:01,10.196.179.223,172.16.141.20,24978,551,TCP,DENY,15215,10133,2,1.7,RULE-8874,drop,internal,dmz,17.65,0.3,23.44,32.31,12,True,0,Normal,0,0.2312756174352867,0.40798278845387775,0.0034034313,0.28244063,0,0,0,0
FW-20250323-H0UIE6H8,3/23/2025 0:55,172.16.96.219,10.131.217.195,24488,3389,TCP,ALLOW,9985,601,21,9.11,RULE-1606,accept,dmz,management,20.85,0.5,22.46,30.67,1,False,0,Normal,0,0.1352828302388617,0.1567550268393691,0.0015187918,0.24757467,0,0,0,0
FW-20250205-HYCL0GBN,2/5/2025 8:20,185.50.173.157,172.16.144.114,52632,0,ICMP,ALLOW,10121,14293,48,6.63,RULE-2385,accept,cloud,dmz,25.68,1.23,15.32,29.25,23,False,0,Normal,0,0.16615039488064076,0.1913299692537435,0.015587745,0.29153347,0,0,0,0
FW-20250703-ZGJ3KRDJ,7/3/2025 11:50,185.12.231.67,185.165.245.81,36596,443,TCP,ALLOW,8676,12061,41,6.48,RULE-1743,accept,external,cloud,18.68,0.16,18.04,22.92,5,False,0,Normal,0,0.11158836803417942,0.07720908940826476,0.009571248,0.24798477,0,0,0,0
FW-20250604-FPNSUJ8G,6/4/2025 22:03,185.73.87.243,172.16.202.43,52420,80,TCP,ALLOW,13595,13980,55,8.94,RULE-8686,accept,cloud,dmz,25.8,0.62,23.29,35.98,34,False,0,Normal,0,0.0699050941590831,0.13489773979205347,0.0023572787,0.072460264,0,0,0,0
FW-20250602-R2069VLA,6/2/2025 1:47,10.61.244.97,172.16.55.189,34098,537,TCP,DENY,16773,4116,7,1.68,RULE-4994,drop,management,dmz,26.78,0.31,21.35,39.95,1,False,0,Normal,0,0.19146135362776148,0.4110819969413288,0.026067108,0.13723496,0,0,0,0
FW-20250317-NM0ND0H1,3/17/2025 2:59,10.244.97.108,185.101.36.111,65010,443,TCP,ALLOW,8044,15920,47,11.18,RULE-7689,accept,internal,vpn,19.04,0.43,13.53,35.39,10,True,0,Normal,0,0.11864439405488166,0.20669324159584024,0.008887393,0.14035255,0,0,0,0
FW-20250621-U70XPC3N,6/21/2025 15:02,185.8.1.247,10.179.61.170,64462,0,ICMP,DENY,7771,12961,41,2.66,RULE-4714,drop,external,internal,24.53,1.16,22.08,33.16,4,False,0,Normal,0,0.23599662801416063,0.3800875800338787,0.024434464,0.30346784,0,0,0,0
FW-20250602-WVFM3Z6R,6/2/2025 8:53,185.125.102.138,185.158.202.69,60904,80,TCP,ALLOW,3395,14464,35,9.55,RULE-1495,accept,vpn,external,24.43,0.48,24.22,29.84,1,True,0,Normal,0,0.17647289956545956,0.13377230819124364,0.0030377777,0.3926086,0,0,0,0
FW-20250419-KNZWAWGG,4/19/2025 16:23,185.184.31.152,10.248.35.133,10828,53,UDP,ALLOW,11681,15061,53,8.25,RULE-7332,accept,vpn,management,27.09,0.42,25.6,25.21,22,True,0,Normal,0,0.2394227611239076,0.32338527423227437,0.0070906305,0.38779238,0,0,0,0
FW-20250411-4BA725XY,4/11/2025 6:47,185.192.144.216,185.222.12.153,55085,0,ICMP,ALLOW,15422,3500,37,0.79,RULE-6790,accept,cloud,cloud,30.02,0.87,16.82,25.96,2,False,0,Normal,0,0.22374538715112893,0.2983954021089878,0.014802811,0.35803795,0,0,0,0
FW-20250706-KZWRSYKM,7/6/2025 21:47,185.176.225.47,185.199.233.35,31419,0,ICMP,ALLOW,11522,18575,60,7.56,RULE-2911,accept,cloud,vpn,14.47,0.56,25.31,33.15,16,False,0,Normal,0,0.17208116787785513,0.19347070457381677,0.011327265,0.31144553,0,0,0,0
FW-20250425-IATBU6X7,4/25/2025 22:22,185.85.186.39,185.23.126.191,65323,5432,TCP,ALLOW,17419,18974,72,13.89,RULE-2827,accept,cloud,external,24.56,0.32,19.99,34.79,10,False,0,Normal,0,0.1693637700753551,0.21795850638364003,0.010350836,0.27978197,0,0,0,0
FW-20250518-PFVRYJR1,5/18/2025 6:00,10.181.233.175,10.222.252.198,31699,0,ICMP,ALLOW,16101,11407,55,5.8,RULE-7439,accept,internal,internal,23.23,0.0,28.98,26.12,21,True,0,Normal,0,0.15078808033166766,0.24271428234721543,0.009558641,0.20009132,0,0,0,0
FW-20250314-VC6MTEFV,3/14/2025 9:56,185.187.228.53,10.149.150.70,58535,22,TCP,ALLOW,7548,11674,38,7.57,RULE-3798,accept,cloud,internal,18.74,0.65,17.41,24.83,6,False,0,Normal,0,0.10319241578338952,0.08938823941971094,0.0052745817,0.21491443,0,0,0,0
FW-20250306-933050XU,3/6/2025 1:05,10.99.25.1,185.116.2.204,37335,5432,TCP,ALLOW,12816,1383,28,0.1,RULE-7507,accept,internal,vpn,20.52,0.0,21.28,30.46,1,True,0,Normal,0,0.17353225748691312,0.2621251587108776,0.01706176,0.24140985,0,0,0,0
FW-20250414-D1I5T7PV,4/14/2025 17:44,172.16.112.82,185.87.54.54,48450,80,TCP,ALLOW,6725,7612,28,7.13,RULE-3514,accept,dmz,external,28.78,0.71,16.75,26.76,9,False,0,Normal,0,0.09060481117517492,0.04144896906169476,0.005398134,0.22496733,0,0,0,0
FW-20250320-LQ89HV8Y,3/20/2025 3:25,185.5.62.78,10.21.190.217,6410,379,TCP,DENY,1782,1472,5,1.28,RULE-2356,drop,external,management,15.12,0.0,23.16,29.76,1,False,1,Scan reseau,9,0.23940031436713238,0.45690462798272663,0.024238853,0.23705746,1,1,0,0
FW-20250609-EH2U1303,6/9/2025 2:16,185.53.244.75,185.241.254.45,43282,8080,TCP,ALLOW,9841,18509,56,15.66,RULE-5770,accept,vpn,cloud,13.27,0.24,18.4,38.73,15,True,0,Normal,0,0.17838243962687902,0.26872911330648214,0.015557962,0.25086024,0,0,0,0
FW-20250525-625QLSWD,5/25/2025 8:41,10.8.182.56,185.2.129.20,20528,80,TCP,ALLOW,15302,4177,38,9.23,RULE-6012,accept,internal,cloud,23.63,0.86,24.85,28.51,2,True,0,Normal,0,0.103772052476226,0.16335158349772907,0.0052855383,0.14267904,0,0,0,0
FW-20250529-JXKH0R8L,5/29/2025 13:00,10.163.171.82,185.159.5.199,2240,80,TCP,ALLOW,15640,14693,60,14.91,RULE-2749,accept,internal,cloud,22.06,0.54,20.98,32.59,10,True,0,Normal,0,0.10529428374821821,0.21104675192921998,0.005831868,0.09900423,0,0,0,0
FW-20250217-XYM47RR2,2/17/2025 7:29,172.16.124.122,172.16.64.113,18677,5432,TCP,ALLOW,15721,15782,63,9.87,RULE-1971,accept,dmz,dmz,23.07,1.04,20.94,31.32,13,False,0,Normal,0,0.06289429593534712,0.08798932760064138,0.004887714,0.095805846,0,0,0,0
FW-20250401-CFYNONRD,4/1/2025 23:08,185.100.20.10,185.169.146.43,60670,443,TCP,ALLOW,15004,12620,55,11.91,RULE-1820,accept,vpn,external,34.72,1.16,30.01,35.54,18,True,0,Normal,0,0.1429307549752349,0.2463672735341056,0.01261565,0.16980934,0,0,0,0
FW-20250514-1IOBVAYD,5/14/2025 22:11,185.43.140.212,185.206.131.242,55246,0,ICMP,ALLOW,11547,3654,30,5.07,RULE-4496,accept,cloud,cloud,12.72,0.81,12.44,38.1,16,False,0,Normal,0,0.17643528977603073,0.28172051402391063,0.008505463,0.2390799,0,0,0,0
FW-20250327-OF1M8ACL,3/27/2025 17:34,10.119.252.226,10.3.187.94,65201,8080,TCP,ALLOW,15021,100,30,19.14,RULE-7184,accept,internal,management,36.21,0.49,24.8,27.75,9,True,0,Normal,0,0.23900569426410403,0.34495917550900596,0.037400477,0.33465743,0,0,0,0
FW-20250519-GZRQLX2R,5/19/2025 9:22,185.74.160.86,185.201.205.67,7720,3389,TCP,ALLOW,6754,13171,39,4.27,RULE-5794,accept,cloud,vpn,26.83,0.35,26.04,29.72,11,False,0,Normal,0,0.1539223278269081,0.13654891597625876,0.0064014057,0.31881666,0,0,0,0
FW-20250701-OUWKXTTQ,7/1/2025 23:20,185.91.79.249,185.85.187.137,2567,22,TCP,ALLOW,8116,10947,38,7.84,RULE-2918,accept,external,external,12.56,0.77,17.42,30.58,17,False,0,Normal,0,0.15717686070054923,0.066209025958185,0.005685645,0.3996359,0,0,0,0
FW-20250422-3ZDBJT52,4/22/2025 18:20,172.16.24.7,185.46.74.117,62179,8080,TCP,ALLOW,17084,13397,60,7.18,RULE-9477,accept,dmz,external,21.33,0.94,15.97,31.38,15,False,0,Normal,0,0.15732878736455572,0.15380244454143446,0.011499841,0.30668408,0,0,0,0
FW-20250218-MFPJBOMA,2/18/2025 10:02,185.186.21.137,185.229.168.116,9523,22,TCP,ALLOW,14909,8550,46,12.32,RULE-3165,accept,external,external,19.51,0.0,20.9,31.52,3,False,0,Normal,0,0.0702829968915827,0.052957386556698974,0.010254535,0.14763707,0,0,0,0
FW-20250704-G2XKPNVX,7/4/2025 4:20,185.248.161.12,172.16.24.217,14588,22,TCP,ALLOW,13221,9875,46,7.63,RULE-6884,accept,cloud,dmz,22.75,0.48,25.03,31.58,15,False,0,Normal,0,0.059929754950351556,0.08478302990718793,0.0044769496,0.090529285,0,0,0,0
FW-20250620-C0C04RU0,6/20/2025 4:31,172.16.4.218,172.16.184.82,16112,22,TCP,ALLOW,11461,11093,45,11.52,RULE-7517,accept,dmz,dmz,10.3,0.67,19.01,28.02,5,False,0,Normal,0,0.023099325160892272,0.02861683545101125,0.0044776774,0.036203463,0,0,0,0
FW-20250214-Z4YP80X9,2/14/2025 15:35,10.144.117.27,10.236.169.35,3814,53846,TCP,DENY,18067,16083,68,19.54,RULE-5498,drop,management,internal,19.17,0.45,13.03,18.21,17,False,1,Port inhabituel,8,0.30334435491893574,0.7261989888290729,0.045100734,0.13873334,1,1,0,0
FW-20250605-LKPH148C,6/5/2025 5:43,185.68.213.145,10.54.3.227,19977,0,ICMP,DENY,4485,12384,33,3.28,RULE-8736,drop,external,internal,17.54,0.0,14.92,26.66,1,False,0,Normal,0,0.1818218088568977,0.36893443116448266,0.012258136,0.16427286,0,0,0,0
FW-20250406-KDW4YLJX,4/6/2025 20:12,185.239.23.232,10.39.115.121,33937,22,TCP,ALLOW,8760,16634,50,7.18,RULE-3996,accept,external,management,23.27,0.0,20.82,20.62,5,False,0,Normal,0,0.0831621976248678,0.09693022751875413,0.013807213,0.13874915,0,0,0,0
